con-par,,,rand-par,,,cont-min,,,rand-min,,
1449.983082,1449.983082,1449.983082,1441.480284,1603.891233,1489.844638,1449.983082,1449.983082,1449.983082,1441.480284,1587.592303,1444.833655
1454.792296,1454.792296,1454.792296,1441.479128,1484.501185,1506.369629,1454.792296,1454.792296,1454.792296,1441.479128,1549.920361,2225.649663
1441.580333,1441.580333,1441.580333,1450.988725,1558.11419,1761.109127,1441.580333,1441.580333,1441.580333,1450.988725,1573.884671,2770.296433
1441.477611,1441.477611,1441.477611,1441.482403,1626.602049,1470.709251,1441.477611,1441.477611,1441.477611,1441.482403,1923.300041,1442.025068
1454.205203,1454.205203,1454.205203,1441.482403,1602.879377,3141.437889,1454.205203,1454.205203,1454.205203,1441.482403,1446.652635,1448.519451
1449.985742,1449.985742,1449.985742,1454.820531,1487.915578,1589.886614,1449.985742,1449.985742,1449.985742,1454.820531,1459.71694,1467.10995
1449.668966,1449.668966,1449.668966,591.738319,591.738319,591.738319,1449.668966,1449.668966,1449.668966,591.738319,591.738319,591.738319
1454.811638,1454.811638,1454.811638,1441.479502,1472.101434,1460.637849,1454.811638,1454.811638,1454.811638,1441.479502,1564.428118,1543.547662
1441.474823,1441.474823,1441.474823,1441.479917,1447.471355,1450.917376,1441.474823,1441.474823,1441.474823,1441.479917,1445.019159,1464.552435
1442.135117,1442.135117,1442.135117,1455.847687,1577.018173,1462.392686,1442.135117,1442.135117,1442.135117,1455.847687,1447.69778,1482.052463
1442.135117,1442.135117,1442.135117,1441.479502,1855.542652,1470.226684,1442.135117,1442.135117,1442.135117,1441.479502,1472.544094,1445.916437
1441.580333,1441.580333,1441.580333,1441.475703,1448.778551,1530.137117,1441.580333,1441.580333,1441.580333,1441.475703,1956.574121,2195.916862
1441.474823,1441.474823,1441.474823,1454.821671,1543.893051,1456.059543,1441.474823,1441.474823,1441.474823,1454.821671,1494.89235,1454.814767
591.738319,591.738319,591.738319,1455.568961,1477.514425,1477.903665,591.738319,591.738319,591.738319,1455.568961,1521.85254,1449.533808
591.738319,591.738319,591.738319,1441.475703,1448.540969,1484.755314,591.738319,591.738319,591.738319,1441.475703,1478.231213,1502.949858
1441.203672,1441.203672,1441.203672,1450.988207,1653.891862,1540.793583,1441.203672,1441.203672,1441.203672,1450.988207,1488.076942,1619.503948
1454.204836,1454.204836,1454.204836,1441.486451,1559.659094,1446.137956,1454.204836,1454.204836,1454.204836,1441.486451,1482.9501,1678.371446
1441.482724,1441.482724,1441.482724,1455.274289,1698.302196,1486.41499,1441.482724,1441.482724,1441.482724,1455.274289,1579.511521,1778.916922
1441.203672,1441.203672,1441.203672,591.738319,591.738319,591.738319,1441.203672,1441.203672,1441.203672,591.738319,591.738319,591.738319
1441.482673,1441.482673,1441.482673,1441.480604,1799.280375,1466.974012,1441.482673,1441.482673,1441.482673,1441.480604,1790.19535,1483.602235
1441.444667,1441.444667,1441.444667,1441.483761,8871.205014,1537.374611,1441.444667,1441.444667,1441.444667,1441.483761,1602.958356,2148.833727
1441.444667,1441.444667,1441.444667,1454.833304,1461.591838,1505.115464,1441.444667,1441.444667,1441.444667,1454.833304,1920.436977,4647.853262
1441.594486,1441.594486,1441.594486,1454.255573,1464.157718,1551.794828,1441.594486,1441.594486,1441.594486,1454.255573,2031.205942,3433.812881
1449.962627,1449.962627,1449.962627,1441.482385,1452.194679,1568.535081,1449.962627,1449.962627,1449.962627,1441.482385,1597.867897,2557.938623
1448.978516,1448.978516,1448.978516,1469.789395,1660.87481,1493.176167,1448.978516,1448.978516,1448.978516,1469.789395,1669.65799,2655.850884
1441.482673,1441.482673,1441.482673,1441.482385,1564.477314,1453.084881,1441.482673,1441.482673,1441.482673,1441.482385,1441.482216,1441.482216
1450.57109,1450.57109,1450.57109,1441.205802,1530.810378,1459.340394,1450.57109,1450.57109,1450.57109,1441.205802,3570.410863,1460.715773
1449.962678,1449.962678,1449.962678,1450.976443,1695.421887,1465.057095,1449.962678,1449.962678,1449.962678,1450.976443,1579.027219,1534.100465
1441.482724,1441.482724,1441.482724,1441.479637,2075.647934,1485.372719,1441.482724,1441.482724,1441.482724,1441.479637,1441.477446,1521.389879
1449.548468,1449.548468,1449.548468,1441.481355,1454.76951,1458.302419,1449.548468,1449.548468,1449.548468,1441.481355,1444.927416,1441.479543
1454.236884,1454.236884,1454.236884,1441.481355,1445.472109,1441.479543,1454.236884,1454.236884,1454.236884,1441.481355,1443.458296,1441.479543
1450.989659,1450.989659,1450.989659,1454.82128,1464.236192,1460.943522,1450.989659,1450.989659,1450.989659,1454.82128,1459.202145,1454.827064
1454.792296,1454.792296,1454.792296,1441.480971,1523.814376,1469.76067,1454.792296,1454.792296,1454.792296,1441.480971,1455.279439,1445.381283
1441.590132,1441.590132,1441.590132,1455.847224,1484.155535,1452.941107,1441.590132,1441.590132,1441.590132,1455.847224,1461.594305,1461.496216
1441.484561,1441.484561,1441.484561,1455.847613,1470.988434,1457.732948,1441.484561,1441.484561,1441.484561,1455.847613,1458.2514,1458.600253
1449.533808,1449.533808,1449.533808,1441.479842,1446.466482,1446.685752,1449.533808,1449.533808,1449.533808,1441.479842,1441.479101,1442.228061
1454.82492,1454.82492,1454.82492,1441.476964,1448.136415,1450.428282,1454.82492,1454.82492,1454.82492,1441.476964,1441.479348,1450.719476
1449.994449,1449.994449,1449.994449,591.738319,591.738319,591.738319,1449.994449,1449.994449,1449.994449,591.738319,591.738319,591.738319
1441.482293,1441.482293,1441.482293,1441.478176,1575.10419,2210.927484,1441.482293,1441.482293,1441.482293,1441.478176,1817.999422,1678.370191
1441.482293,1441.482293,1441.482293,1460.708329,1641.34201,2208.529478,1441.482293,1441.482293,1441.482293,1460.708329,1895.085388,1863.448668
1441.590132,1441.590132,1441.590132,1456.874006,1484.489601,1765.657034,1441.590132,1441.590132,1441.590132,1456.874006,1533.066404,1620.492385
1441.202475,1441.202475,1441.202475,1441.481262,1520.68652,3296.661969,1441.202475,1441.202475,1441.202475,1441.481262,1607.953102,1806.317335
1442.12641,1442.12641,1442.12641,1441.481378,1529.3766,1615.733261,1442.12641,1442.12641,1442.12641,1441.481378,1441.47518,1760.623744
591.738319,591.738319,591.738319,1454.834495,1548.878262,1562.642692,591.738319,591.738319,591.738319,1454.834495,3138.479679,2234.792663
591.738319,591.738319,591.738319,1441.481378,1852.834826,1446.950665,591.738319,591.738319,591.738319,1441.481378,1834.479657,1788.413518
1453.838837,1453.838837,1453.838837,1455.573339,1560.279675,1480.646675,1453.838837,1453.838837,1453.838837,1455.573339,1475.074645,1455.961624
1441.480208,1441.480208,1441.480208,1441.486834,1441.47987,1451.242556,1441.480208,1441.480208,1441.480208,1441.486834,1554.873659,1441.47987
1441.202047,1441.202047,1441.202047,1455.854604,1472.405826,1469.331927,1441.202047,1441.202047,1441.202047,1455.854604,1545.04874,1455.847641
1441.202047,1441.202047,1441.202047,1441.483317,1854.721651,1445.570159,1441.202047,1441.202047,1441.202047,1441.483317,1443.408815,1447.765988
1441.48276,1441.48276,1441.48276,1455.853108,1528.794738,1446.373092,1441.48276,1441.48276,1441.48276,1455.853108,2589.649526,1454.820322
1442.623606,1442.623606,1442.623606,1441.479754,1515.679321,1444.918949,1442.623606,1442.623606,1442.623606,1441.479754,1442.109866,1441.479298
1441.446292,1441.446292,1441.446292,1455.421625,1496.784551,1444.849705,1441.446292,1441.446292,1441.446292,1455.421625,1457.898466,1475.342357
1441.446292,1441.446292,1441.446292,1454.823528,1557.067631,1460.344419,1441.446292,1441.446292,1441.446292,1454.823528,1540.867604,1458.123688
1449.546843,1449.546843,1449.546843,1441.482293,1441.479298,1446.448038,1449.546843,1449.546843,1449.546843,1441.482293,1444.662618,1441.480484
1449.960162,1449.960162,1449.960162,1441.479754,1450.976623,1444.946746,1449.960162,1449.960162,1449.960162,1441.479754,1800.196774,1441.479298
1449.546843,1449.546843,1449.546843,1455.421625,1556.886738,1535.859157,1449.546843,1449.546843,1449.546843,1455.421625,1858.224246,1654.423308
1441.480208,1441.480208,1441.480208,1449.962247,1468.759634,1483.634257,1441.480208,1441.480208,1441.480208,1449.962247,30363.24112,1714.436774
1449.341265,1449.341265,1449.341265,1441.482293,1446.254144,1509.194671,1449.341265,1449.341265,1449.341265,1441.482293,30455.86759,1659.56459
1441.48276,1441.48276,1441.48276,591.738319,591.738319,591.738319,1441.48276,1441.48276,1441.48276,591.738319,591.738319,591.738319
1449.962714,1449.962714,1449.962714,1455.844874,1460.293003,4620.397406,1449.962714,1449.962714,1449.962714,1455.844874,1455.852801,1455.852801
1441.203522,1441.203522,1441.203522,1456.58689,1549.608907,1476.740257,1441.203522,1441.203522,1441.203522,1456.58689,1456.597367,1456.597367
1441.203522,1441.203522,1441.203522,1441.477103,1441.48503,1444.45366,1441.203522,1441.203522,1441.203522,1441.477103,1441.48503,1441.48503
1441.444817,1441.444817,1441.444817,1475.525003,1475.528495,1476.022749,1441.444817,1441.444817,1441.444817,1475.525003,1475.528495,1475.528495
1441.203522,1441.203522,1441.203522,1441.484342,4551.754443,10216.86521,1441.203522,1441.203522,1441.203522,1441.484342,1445.375587,1443.158394
1441.481011,1441.481011,1441.481011,1455.852113,6988.255943,6873.57967,1441.481011,1441.481011,1441.481011,1455.852113,1462.769032,1460.088231
1454.829348,1454.829348,1454.829348,1441.474049,1461.457621,1455.779029,1454.829348,1454.829348,1454.829348,1441.474049,1448.080237,1447.603605
1441.481011,1441.481011,1441.481011,1441.474049,4375.496563,1453.543553,1441.481011,1441.481011,1441.481011,1441.474049,1449.024935,1442.986827
1454.248735,1454.248735,1454.248735,1460.701491,1496.381977,1485.745802,1454.248735,1454.248735,1454.248735,1460.701491,1465.153724,1465.421079
1454.248735,1454.248735,1454.248735,1441.478901,1462.204868,1453.224205,1454.248735,1454.248735,1454.248735,1441.478901,2868.653787,1521.788845
1450.557029,1450.557029,1450.557029,591.738319,591.738319,591.738319,1450.557029,1450.557029,1450.557029,591.738319,591.738319,591.738319
1450.557029,1450.557029,1450.557029,1441.482562,11134.61842,1623.482772,1450.557029,1450.557029,1450.557029,1441.482562,1747.31944,1446.696691
1450.984186,1450.984186,1450.984186,1441.478145,1485.608984,1465.499087,1450.984186,1450.984186,1450.984186,1441.478145,1538.115463,1561.34669
1441.484798,1441.484798,1441.484798,1441.482562,1634.549875,1472.321653,1441.484798,1441.484798,1441.484798,1441.482562,2357.316862,1555.741155
591.738319,591.738319,591.738319,1454.838347,1602.073293,1452.021826,591.738319,591.738319,591.738319,1454.838347,2262.692885,1491.598358
591.738319,591.738319,591.738319,1441.482653,1638.255129,1453.62498,591.738319,591.738319,591.738319,1441.482653,1797.704275,1441.486904
1441.594486,1441.594486,1441.594486,1450.980529,1451.948554,1459.930629,1441.594486,1441.594486,1441.594486,1450.980529,1594.382255,1450.987602
1441.442355,1441.442355,1441.442355,1456.586155,1619.748143,1461.918277,1441.442355,1441.442355,1441.442355,1456.586155,1655.615609,1456.600238
1441.442355,1441.442355,1441.442355,1441.484013,1817.314564,2112.317898,1441.442355,1441.442355,1441.442355,1441.484013,1445.536083,1559.312595
1441.479364,1441.479364,1441.479364,1441.484013,1629.614454,1729.604535,1441.479364,1441.479364,1441.479364,1441.484013,20581.43407,1443.524814
1441.205985,1441.205985,1441.205985,1441.483075,1445.403552,1446.102917,1441.205985,1441.205985,1441.205985,1441.483075,1443.481929,1448.626945
1441.482938,1441.482938,1441.482938,1441.479893,1457.322435,1441.483325,1441.482938,1441.482938,1441.482938,1441.479893,1441.483325,1451.973197
1441.205985,1441.205985,1441.205985,1455.270639,1460.160126,1463.239824,1441.205985,1441.205985,1441.205985,1455.270639,1485.813098,1567.206693
1453.850649,1453.850649,1453.850649,1450.980982,1849.450689,1454.752397,1453.850649,1453.850649,1453.850649,1450.980982,1445.05926,1486.84399
1441.479364,1441.479364,1441.479364,1441.483075,1443.115519,1452.176788,1441.479364,1441.479364,1441.479364,1441.483075,1769.529102,1441.482519
1449.959317,1449.959317,1449.959317,1454.829711,2160.119272,1456.142571,1449.959317,1449.959317,1449.959317,1454.829711,1958.39819,1454.831875
1450.564152,1450.564152,1450.564152,1455.57261,1608.280181,1471.411412,1450.564152,1450.564152,1450.564152,1455.57261,1653.489702,1455.421625
1449.337328,1449.337328,1449.337328,1441.480951,1451.742478,2037.925504,1449.337328,1449.337328,1449.337328,1441.480951,1459.941901,1606.902621
1449.962892,1449.962892,1449.962892,1455.848722,1465.454353,1462.848987,1449.962892,1449.962892,1449.962892,1455.848722,1473.599155,1521.912877
1441.482938,1441.482938,1441.482938,1455.848214,1567.038826,1475.736245,1441.482938,1441.482938,1441.482938,1455.848214,1760.506496,1460.709842
1449.550781,1449.550781,1449.550781,1441.480444,1463.943459,1457.525536,1449.550781,1449.550781,1449.550781,1441.480444,1479.935298,1441.483235
1454.243586,1454.243586,1454.243586,591.738319,591.738319,591.738319,1454.243586,1454.243586,1454.243586,591.738319,591.738319,591.738319
1441.592225,1441.592225,1441.592225,1455.849016,1460.027998,1606.766821,1441.592225,1441.592225,1441.592225,1455.849016,1460.715233,1455.849443
1441.480122,1441.480122,1441.480122,1441.481245,1565.135311,1566.460321,1441.480122,1441.480122,1441.480122,1441.481245,1442.439921,1441.481672
1450.983398,1450.983398,1450.983398,1441.482054,2127.292929,1849.153183,1450.983398,1450.983398,1450.983398,1441.482054,1448.467796,1441.483529
1450.557866,1450.557866,1450.557866,1454.806833,1701.562135,1943.591647,1450.557866,1450.557866,1450.557866,1454.806833,1514.277083,1454.804311
1454.823835,1454.823835,1454.823835,1475.129891,1766.326789,1478.494594,1454.823835,1454.823835,1454.823835,1475.129891,1554.450268,1483.71215
1441.479386,1441.479386,1441.479386,1455.955566,1458.850602,1944.50462,1441.479386,1441.479386,1441.479386,1455.955566,1567.691161,1539.831562
1454.248107,1454.248107,1454.248107,1441.479751,1694.143965,1952.919267,1454.248107,1454.248107,1454.248107,1441.479751,1441.479905,1516.770835
1449.533808,1449.533808,1449.533808,1455.569844,1460.191614,1460.040884,1449.533808,1449.533808,1449.533808,1455.569844,1533.2561,1891.858718
1441.592225,1441.592225,1441.592225,1455.847522,1487.539614,1444.929421,1441.592225,1441.592225,1441.592225,1455.847522,1534.443675,1632.299002
1441.203313,1441.203313,1441.203313,1441.479751,1471.66405,1492.517081,1441.203313,1441.203313,1441.203313,1441.479751,2157.983741,1607.100237
1441.203313,1441.203313,1441.203313,1441.47769,1464.036706,1461.023143,1441.203313,1441.203313,1441.203313,1441.47769,1484.005448,1669.140496
1441.479386,1441.479386,1441.479386,1455.845461,1485.940585,1470.232607,1441.479386,1441.479386,1441.479386,1455.845461,1537.956093,1558.363455
591.738319,591.738319,591.738319,1455.273405,1500.360231,1467.802015,591.738319,591.738319,591.738319,1455.273405,1570.939371,1527.0071
591.738319,591.738319,591.738319,1441.47769,1590.329767,1512.930792,591.738319,591.738319,591.738319,1441.47769,1581.98413,1481.518437
2001.35758,2001.35758,2001.35758,1463.760385,2773.782984,2248.675084,2001.35758,2001.35758,2001.35758,1463.760385,1463.760385,1463.760385
1476.825546,1476.825546,1476.825546,1476.789098,1870.080632,1985.746578,1476.825546,1476.825546,1476.825546,1476.789098,1476.785624,1476.785624
1799.482325,1799.482325,1799.482325,1875.978326,1955.132797,2490.713435,1799.482325,1799.482325,1799.482325,1875.978326,1876.057143,1876.057143
1832.983602,1832.983602,1832.983602,1477.083068,1978.960955,2040.753987,1832.983602,1832.983602,1832.983602,1477.083068,1477.322866,1477.322866
1463.760385,1463.760385,1463.760385,2037.498271,2037.483935,2080.231999,1463.760385,1463.760385,1463.760385,2037.498271,7690.947545,8016.162647
1463.760385,1463.760385,1463.760385,1476.789098,3749.110217,2014.026149,1463.760385,1463.760385,1463.760385,1476.789098,107380.4946,8012.793983
1529.609565,1529.609565,1529.609565,1476.953596,127119.8762,17849.04563,1529.609565,1529.609565,1529.609565,1476.953596,14387.01311,7732.200707
1477.107303,1477.107303,1477.107303,1476.953596,8806.799603,8848.768371,1477.107303,1477.107303,1477.107303,1476.953596,8847.450218,8560.271205
1774.505379,1774.505379,1774.505379,2080.859643,2486.189425,11655.40634,1774.505379,1774.505379,1774.505379,2080.859643,8124.806612,28463.96464
1797.21191,1797.21191,1797.21191,1477.413268,1476.845661,6478.672846,1797.21191,1797.21191,1797.21191,1477.413268,28545.53387,187539.4656
1477.107303,1477.107303,1477.107303,2726.957125,2727.015744,15022.65492,1477.107303,1477.107303,1477.107303,2726.957125,28548.34389,14332.16039
1833.26536,1833.26536,1833.26536,1477.211493,7251.777252,29284.81914,1833.26536,1833.26536,1833.26536,1477.211493,30539.48277,7520.717182
1463.760385,1463.760385,1463.760385,2037.109582,22313.92642,29662.61814,1463.760385,1463.760385,1463.760385,2037.109582,8007.068174,14615.85288
1476.825546,1476.825546,1476.825546,1463.760385,13707.27194,7738.212873,1476.825546,1476.825546,1476.825546,1463.760385,22942.93477,21487.09886
1530.407795,1464.407138,1530.407795,1477.211493,15592.25423,7842.166694,1530.407795,1530.407795,1530.407795,1477.211493,69665.429,26130.88413
1463.760385,1463.760385,1463.760385,1876.231339,2074.06169,7310.980202,1463.760385,1463.760385,1463.760385,1876.231339,19624.62751,10596.80464
2001.206103,2067.20676,2001.206103,1476.524996,24240.98391,63732.04305,2001.206103,2001.206103,2001.206103,1476.524996,482689.9329,9344.640824
1476.389701,1476.389701,1476.389701,2112.619822,54102.99201,22660.53024,1476.389701,1476.389701,1476.389701,2112.619822,14343.25683,1974.727466
1799.330848,2001.206103,1799.330848,1463.760385,1463.760385,22641.05056,1799.330848,1799.330848,1799.330848,1463.760385,35108.06177,1441.053854
2037.183574,2079.836076,2037.183574,1477.129835,9004.240061,4832.960846,2037.183574,2037.183574,2037.183574,1477.129835,7479.604914,1476.883771
1476.389701,1463.760385,1476.389701,1477.129835,14574.53291,27871.58551,1476.389701,1476.389701,1476.389701,1477.129835,57512.89242,15306.00811
1463.760385,2912.609809,1463.760385,1833.287892,2202.129242,2474.061001,1463.760385,1463.760385,1463.760385,1833.287892,50272.82858,15775.39762
1463.760385,2895.234921,1463.760385,2641.308281,2640.805658,10805.5805,1463.760385,1463.760385,1463.760385,2641.308281,8328.611753,14219.10213
1463.760385,2248.494421,1463.760385,1477.303039,5572.135946,6363.932533,1463.760385,1463.760385,1463.760385,1477.303039,7493.889642,11597.24719
1797.21191,1841.152789,1797.21191,1477.303039,2133.168142,2338.900139,1797.21191,1797.21191,1797.21191,1477.303039,157822.8015,1476.883771
1477.031325,1477.031325,2163.137979,1476.903687,1909.370205,3520.874381,1477.031325,1477.031325,1477.031325,1476.903687,1476.515678,15475.03536
1875.841883,2080.477699,1875.841883,1476.364648,34539.54662,11312.63125,1875.841883,1875.841883,1875.841883,1476.364648,70773.20025,38696.44872
1840.506036,2044.500228,1840.506036,1876.286651,2026.511208,32615.88997,1840.506036,1840.506036,1840.506036,1876.286651,24222.01063,37935.39397
591.738319,591.738319,591.738319,2036.586116,82697.31827,10552.81254,591.738319,591.738319,591.738319,2036.586116,141461.3682,2080.107201
591.738319,591.738319,591.738319,1476.903687,67391.27675,10792.52032,591.738319,591.738319,591.738319,1476.903687,127441.5981,14626.7732
1463.760385,1463.760385,1463.760385,1476.364648,62903.61506,2362.692351,1463.760385,1463.760385,1463.760385,1476.364648,14835.49342,1560.68553
1477.067647,1477.067647,1477.067647,2123.294602,121028.8526,2123.19769,1477.067647,1477.067647,1477.067647,2123.294602,8255.699137,2123.19769
1506.796487,1506.796487,1506.796487,2930.746293,61516.8374,481597.2499,1506.796487,1506.796487,1506.796487,2930.746293,2930.882143,2930.882143
1463.760385,1463.760385,1463.760385,1476.565226,250876.0821,569210.2663,1463.760385,1463.760385,1463.760385,1476.565226,12987.84685,1476.701076
1776.882339,1776.882339,1776.882339,2895.234921,436462.202,755693.4894,1776.882339,1776.882339,1776.882339,2895.234921,7855.979801,2895.234921
1476.870801,1476.870801,1476.870801,1476.782518,1825.774477,327323.8216,1476.870801,1476.870801,1476.870801,1476.782518,2106.418848,8704.865722
1833.028858,1833.028858,1833.028858,1477.139552,2024.484975,1943.845387,1833.028858,1833.028858,1833.028858,1477.139552,1925.664757,1476.525084
2001.464126,2001.464126,2001.464126,1477.087964,1845.897256,2132.218886,2001.464126,2001.464126,2001.464126,1477.087964,2106.977277,2159.946938
1797.21191,1797.21191,1797.21191,1477.139552,2097.659481,2038.305497,1797.21191,1797.21191,1797.21191,1477.139552,2143.840374,2142.940447
1833.225704,1833.225704,1833.225704,1476.849809,1476.491187,1787.096421,1833.225704,1833.225704,1833.225704,1476.849809,1476.491187,1881.455705
1773.8869,1773.8869,1773.8869,2037.374454,2036.927414,2036.927414,1773.8869,1773.8869,1773.8869,2037.374454,2036.927414,2036.927414
1477.067647,1477.067647,1477.067647,1476.849809,1476.491187,1934.670923,1477.067647,1477.067647,1477.067647,1476.849809,1476.491187,1476.491187
1530.121498,1530.121498,1530.121498,1876.009595,1875.886911,1922.745136,1530.121498,1530.121498,1530.121498,1876.009595,1875.886911,1875.886911
1530.121498,1530.121498,1530.121498,1476.929809,1711.896578,2014.245053,1530.121498,1530.121498,1530.121498,1476.929809,1916.164915,1476.718707
1476.870801,1476.870801,1476.870801,591.738319,591.738319,591.738319,1476.870801,1476.870801,1476.870801,591.738319,591.738319,591.738319
1463.760385,1463.760385,1463.760385,591.738319,591.738319,591.738319,1463.760385,1463.760385,1463.760385,591.738319,591.738319,591.738319
1476.636656,1476.636656,1476.636656,1477.004903,18469.46914,2117.299406,1476.636656,1476.636656,1476.636656,1477.004903,2152.968564,2112.9081
2036.658568,2036.658568,2036.658568,1477.004903,43345.30029,3128.370896,2036.658568,2036.658568,2036.658568,1477.004903,776224.1155,8394.439498
1799.409736,1799.409736,1799.409736,1476.695211,51584.1793,67324.69519,1799.409736,1799.409736,1799.409736,1476.695211,15818.3923,9306.64645
2001.284991,2001.284991,2001.284991,2080.141586,25325.97026,18660.33715,2001.284991,2001.284991,2001.284991,2080.141586,149851.8868,10114.11311
1463.760385,1463.760385,1463.760385,1476.972137,17348.96082,13979.02746,1463.760385,1463.760385,1463.760385,1476.972137,1477.309249,48849.93727
1463.760385,1463.760385,1463.760385,2037.305248,6242.080764,2080.755624,1463.760385,1463.760385,1463.760385,2037.305248,2037.989005,48850.90042
1463.760385,2048.307982,1463.760385,2067.20676,51546.61302,267358.0348,1463.760385,1463.760385,1463.760385,2067.20676,2067.20676,20242.69818
1476.636656,1476.636656,1476.636656,1476.972137,2957.413975,2175.640532,1476.636656,1476.636656,1476.636656,1476.972137,22186.85575,7830.518574
1476.42743,2108.047033,1476.42743,1876.117059,2080.26029,6148.80278,1476.42743,1476.42743,1476.42743,1876.117059,1876.200979,2285.059789
1840.427148,1840.427148,1840.427148,1476.845738,1477.276303,3961.360787,1840.427148,1840.427148,1840.427148,1476.845738,1710.825132,1561.088823
1876.00995,1876.00995,1876.00995,2079.869746,7957.297302,2865.282263,1876.00995,1876.00995,1876.00995,2079.869746,13642.57569,2120.057558
1797.21191,1797.21191,1797.21191,1476.423372,4139.941838,2146.770819,1797.21191,1797.21191,1797.21191,1476.423372,13003.15466,2091.281997
591.738319,591.738319,591.738319,1477.031556,269290.1697,254091.6047,591.738319,591.738319,591.738319,1477.031556,8726.575057,2156.302001
591.738319,591.738319,591.738319,2080.47793,4137.446716,2569.792525,591.738319,591.738319,591.738319,2080.47793,8691.764151,2285.075508
1463.760385,1506.680622,1463.760385,1477.000805,28861.31228,11379.31521,1463.760385,1463.760385,1463.760385,1477.000805,14068.37996,9732.192187
1477.075143,1477.075143,1477.075143,1477.000805,69860.26209,7524.359405,1477.075143,1477.075143,1477.075143,1477.000805,1853.552898,1927.957161
1463.760385,1483.974091,1463.760385,2037.640724,108499.62,7000.695636,1463.760385,1463.760385,1463.760385,2037.640724,2037.132974,2817.124634
1463.760385,1463.760385,1463.760385,1477.011011,30585.3922,6040.99855,1463.760385,1463.760385,1463.760385,1477.011011,2067.796813,1818.493453
1832.999639,1832.999639,1832.999639,1875.975524,132770.3469,3088.517552,1832.999639,1832.999639,1832.999639,1875.975524,2087.82316,2284.421291
1840.132147,1971.422879,1840.132147,591.738319,591.738319,591.738319,1840.132147,1840.132147,1840.132147,591.738319,591.738319,591.738319
1476.841583,1476.841583,1476.841583,1476.978217,3004.770676,2429.119997,1476.841583,1476.841583,1476.841583,1476.978217,547724.685,8254.925282
1797.21191,1774.505379,1797.21191,1477.384591,405346.0658,1991.019694,1797.21191,1797.21191,1797.21191,1477.384591,2017.20741,1476.891322
1477.075143,1477.075143,1477.075143,1875.57886,2122.801988,1275279.036,1477.075143,1477.075143,1477.075143,1875.57886,2079.99525,2037.274708
1799.704736,1799.704736,1799.704736,1477.144258,2150.800045,3386.15626,1799.704736,1799.704736,1799.704736,1477.144258,2092.431848,8797.953967
2001.579991,1814.960687,2001.579991,1476.711384,1209151.142,967400.2464,2001.579991,2001.579991,2001.579991,1476.711384,60289.83427,62347.91726
1833.233199,1833.233199,1833.233199,2037.332735,1173141.08,2076.178082,1833.233199,1833.233199,1833.233199,2037.332735,2797.700297,2080.31151
1463.760385,2291.788546,1463.760385,1477.144258,1115363.583,125542.0832,1463.760385,1463.760385,1463.760385,1477.144258,2070.701099,1476.865135
1476.841583,1476.841583,1476.841583,1476.974358,2097.631749,2076.959776,1476.841583,1476.841583,1476.841583,1476.974358,15240.71098,1476.781853
1463.760385,1461.267559,1463.760385,1476.932679,7181.260365,2156.069968,1463.760385,1463.760385,1463.760385,1476.932679,15083.28412,13964.79391
1528.802077,2313.336105,1528.802077,1476.932679,2046.852097,2409.017837,1528.802077,1528.802077,1528.802077,1476.932679,2005.793941,2009.947491
1463.760385,1774.505379,1463.760385,1477.090676,1578.647229,2059.77614,1463.760385,1463.760385,1463.760385,1477.090676,2164.606191,1784.911254
1529.961049,1956.752005,1529.961049,2284.580696,9260.854901,698362.8942,1529.961049,1529.961049,1529.961049,2284.580696,2284.331027,2123.264502
1476.65667,1476.833534,1476.65667,1476.719688,1989.298148,511074.4378,1476.65667,1476.65667,1476.65667,1476.719688,1720.400054,2167.43867
1463.760385,2080.279908,1463.760385,1476.719688,2069.803184,2087.495261,1463.760385,1463.760385,1463.760385,1476.719688,13198.50381,2050.059921
1775.664352,2895.234921,1775.664352,591.738319,591.738319,591.738319,1775.664352,1775.664352,1775.664352,591.738319,591.738319,591.738319
1476.833534,1463.760385,1476.833534,1476.576661,33531.61469,2163.39906,1476.833534,1476.833534,1476.833534,1476.576661,16522.36216,13265.4263
1876.30886,2246.375484,1876.30886,1476.576661,13710.36479,2696.268891,1876.30886,1876.30886,1876.30886,1476.576661,170229.147,303287.1647
1840.706043,2912.409802,1840.706043,1476.757391,6779.28948,1661.507692,1840.706043,1840.706043,1840.706043,1476.757391,1477.159983,1477.412586
1476.65667,1476.65667,1476.65667,1832.915447,8757.389729,13511.73215,1476.65667,1476.65667,1476.65667,1832.915447,2005.807834,1833.570643
1777.583281,2044.500228,1777.583281,1476.757391,10600.21986,97600.19978,1777.583281,1777.583281,1777.583281,1476.757391,9835.006737,8787.459288
2036.785776,2080.103045,2036.785776,1476.813447,239950.504,392016.8331,2036.785776,2036.785776,2036.785776,1476.813447,2038.61709,13254.20942
2001.006096,2067.20676,2001.006096,1476.634798,1780900.374,30976.07272,2001.006096,2001.006096,2001.006096,1476.634798,2146.009778,2151.506484
591.738319,591.738319,591.738319,1476.242553,2274.734147,2778.540918,591.738319,591.738319,591.738319,1476.242553,2101.909666,2100.612152
591.738319,591.738319,591.738319,1476.681583,10894.83675,3960.79983,591.738319,591.738319,591.738319,1476.681583,14567.87654,18931.16979
1463.760385,1463.760385,1463.760385,2887.151687,14335.60856,9545.108189,1463.760385,1463.760385,1463.760385,2887.151687,8266.102321,25626.31462
