con-par,,,rand-par,,,cont-min,,,rand-min,,
6190208834,6190208834,6190208834,1711056465,1895590114,1736560676,6190208834,6190208834,6190208834,1711056465,1771429135,2088561729
6184945753,6184945753,6184945753,1700231449,1882226602,1725735660,6184945753,6184945753,6184945753,1700231449,1763235660,2077736713
6198103456,6198103456,6198103456,1656352833,1858909920,1712166714,6198103456,6198103456,6198103456,1656352833,1749666714,2053912711
6174419590,6174419590,6174419590,923771491.2,1064587338,1104906234,6174419590,6174419590,6174419590,923771491.2,997087338,1092296668
6179682672,6179682672,6179682672,926403031.3,1067406190,1107537774,6179682672,6179682672,6179682672,926403031.3,999906190.2,1094928208
6195471916,6195471916,6195471916,929034571.7,1070037731,1102274693,6195471916,6195471916,6195471916,929034571.7,1002537731,1097559749
6187577293,6187577293,6187577293,1477453372,1674037958,1701801039,6187577293,6187577293,6187577293,1477453372,1619301039,1676537958
6200734997,6200734997,6200734997,1466628357,1665844483,1688344483,6200734997,6200734997,6200734997,1466628357,1608157172,1668344483
6106917106,6106917106,6106917106,1480084912,1679301039,1699169498,6106917106,6106917106,6106917106,1480084912,1616669498,1681801039
6104285566,6104285566,6104285566,1474821831,1676669498,1696537958,6104285566,6104285566,6104285566,1474821831,1613850646,1679169498
6201096304,6201096304,6201096304,1923678347,2188815151,2236315151,6201096304,6201096304,6201096304,1923678347,2056315151,2121315389
6177412437,6177412437,6177412437,1918415266,2183552070,2231052070,6177412437,6177412437,6177412437,1918415266,2051052070,2116052309
6185307060,6185307060,6185307060,1921046806,2186183611,2233683611,6185307060,6185307060,6185307060,1921046806,2053683611,2118683849
6193201681,6193201681,6193201681,1904659857,2167165121,2211977810,6193201681,6193201681,6193201681,1904659857,2034767414,2099665359
6180043978,6180043978,6180043978,1926309888,2180920530,2228420530,6180043978,6180043978,6180043978,1926309888,2048420530,2113420768
6203727845,6203727845,6203727845,3774175748,3364343818,3376843818,6203727845,6203727845,6203727845,3774175748,3451843818,3454343818
6195833222,6195833222,6195833222,3803588860,3385862308,3403625390,6195833222,6195833222,6195833222,3803588860,3459738440,3478493849
6187938601,6187938601,6187938601,3798325779,3383230767,3400993849,6187938601,6187938601,6187938601,3798325779,3457106900,3473230767
6190570141,6190570141,6190570141,3793062697,3380599227,3395730767,6190570141,6190570141,6190570141,3793062697,3454475359,3470599227
6182675519,6182675519,6182675519,3768482274,3350588410,3371150344,6182675519,6182675519,6182675519,3768482274,3440775721,3451524966
6198464763,6198464763,6198464763,3800957319,3393756931,3406256931,6198464763,6198464763,6198464763,3800957319,3478756931,3483756931
6174780897,6174780897,6174780897,3795694239,3391125390,3398362308,6174780897,6174780897,6174780897,3795694239,3476125390,3481125390
6211622467,6211622467,6211622467,3790431157,3388493849,3393099227,6211622467,6211622467,6211622467,3790431157,3473493849,3475862308
6206359385,6206359385,6206359385,3676232054,3339706774,3352206774,6206359385,6206359385,6206359385,3676232054,3416082907,3427206774
6208990926,6208990926,6208990926,2372447133,2735195066,2767695066,6208990926,6208990926,6208990926,2372447133,2682695066,2655195134
6000998079,6000998079,6000998079,2375078673,2737826607,2770326607,6000998079,6000998079,6000998079,2375078673,2685326607,2657826675
5990471916,5990471916,5990471916,2369815591,2732563525,2765063525,5990471916,5990471916,5990471916,2369815591,2680063525,2652563593
5998366539,5998366539,5998366539,2377710214,2740458147,2772958147,5998366539,5998366539,5998366539,2377710214,2687958147,2660458215
5982577295,5982577295,5982577295,2356303265,2719051198,2751551198,5982577295,5982577295,5982577295,2356303265,2666551198,2639051267
5974682672,5974682672,5974682672,2358934806,2721682739,2754182739,5974682672,5974682672,5974682672,2358934806,2669182739,2641682807
5977314213,5977314213,5977314213,1702918761,2046259111,2241390652,5977314213,5977314213,5977314213,1702918761,2128759111,1944585002
5969419591,5969419591,5969419591,1711056465,2054396816,2246896816,5969419591,5969419591,5969419591,1711056465,2136896816,1952722707
5993103457,5993103457,5993103457,1713688005,2057028356,2249528356,5993103457,5993103457,5993103457,1713688005,2139528356,1964352737
5985208835,5985208835,5985208835,1705550302,2048890652,2238759111,5985208835,5985208835,5985208835,1705550302,2131390652,1947216543
5987840376,5987840376,5987840376,1659040145,2030002853,2222502853,5987840376,5987840376,5987840376,1659040145,2112502853,1895958651
5995734998,5995734998,5995734998,821040607.6,1008708678,1038709425,5995734998,5995734998,5995734998,821040607.6,1018708678,1028606813
5979945753,5979945753,5979945753,818409066.3,1006077137,1036077884,5979945753,5979945753,5979945753,818409066.3,1016077137,1031238353
5972051131,5972051131,5972051131,823859459.1,1011527530,1041528277,5972051131,5972051131,5972051131,823859459.1,1021527530,1034057205
5901917107,5901917107,5901917107,2154108733,2576943920,2564443558,5901917107,5901917107,5901917107,2154108733,2164470456,2579481648
5899285566,5899285566,5899285566,2162302208,2585137395,2572637033,5899285566,5899285566,5899285566,2162302208,2172608160,2587675123
6203727628,6203727628,6203727628,2164933749,2587768936,2575268574,6203727628,6203727628,6203727628,2164933749,2175239701,2590306664
6187938384,6187938384,6187938384,2167565289,2590400477,2577900115,6187938384,6187938384,6187938384,2167565289,2177871242,2592938205
6195833006,6195833006,6195833006,2148471029,2574125068,2561624706,6195833006,6195833006,6195833006,2148471029,2153215047,2576662796
6180043762,6180043762,6180043762,2151102570,2566118905,2556305854,6180043762,6180043762,6180043762,2151102570,2169976620,2574031256
6193201466,6193201466,6193201466,2688972819,3051290813,3063977886,6193201466,6193201466,6193201466,2688972819,3123603502,3136103502
6177412220,6177412220,6177412220,2710734390,3075739697,3085739458,6177412220,6177412220,6177412220,2710734390,3156002779,3168502779
6185306843,6185306843,6185306843,2721260553,3086265860,3093634080,6185306843,6185306843,6185306843,2721260553,3161265860,3173765860
6201096087,6201096087,6201096087,2715997472,3083634318,3091002540,6201096087,6201096087,6201096087,2715997472,3158634318,3171134318
6174780680,6174780680,6174780680,2708102850,3073108156,3083107918,6174780680,6174780680,6174780680,2708102850,3148108156,3160608156
6182675303,6182675303,6182675303,2713365931,3078371237,3088370999,6182675303,6182675303,6182675303,2713365931,3150739697,3163239697
6198464547,6198464547,6198464547,2718629013,3081002779,3096265622,6198464547,6198464547,6198464547,2718629013,3153371237,3165871237
6190569925,6190569925,6190569925,1805924924,1828432113,1825931203,6190569925,6190569925,6190569925,1805924924,1806699725,1796558840
6208990710,6208990710,6208990710,1811188005,1833695195,1831194285,6208990710,6208990710,6208990710,1811188005,1809331265,1801821922
6206359168,6206359168,6206359168,1808556464,1836326735,1833825825,6206359168,6206359168,6206359168,1808556464,1804068183,1799190382
6211622251,6211622251,6211622251,1803293383,1831063654,1828562744,6211622251,6211622251,6211622251,1803293383,1801436643,1793927300
6000998079,6000998079,6000998079,1734667032,1795302743,1800301833,6000998079,6000998079,6000998079,1734667032,1784805762,1774796419
5995734997,5995734997,5995734997,2156578783,2200412818,2097936385,5995734997,5995734997,5995734997,2156578783,2092914998,2195412818
5972051131,5972051131,5972051131,2153947242,2197781277,2095304845,5972051131,5972051131,5972051131,2153947242,2090283457,2192781277
5979945752,5979945752,5979945752,2140379145,2184213180,2079236748,5979945752,5979945752,5979945752,2140379145,2079215360,2179213180
5985208834,5985208834,5985208834,2164772258,2208606293,2106129860,5985208834,5985208834,5985208834,2164772258,2101108472,2203606293
5977314212,5977314212,5977314212,2170035339,2213869374,2111392941,5977314212,5977314212,5977314212,2170035339,2106371553,2208869374
5969419590,5969419590,5969419590,2167403798,2211237833,2108761401,5969419590,5969419590,5969419590,2167403798,2103740013,2206237833
5987840375,5987840375,5987840375,3170002201,3229000371,3301512608,5987840375,5987840375,5987840375,3170002201,3281589152,3306489072
5993103457,5993103457,5993103457,3164739119,3221105749,3298881067,5993103457,5993103457,5993103457,3164739119,3278957611,3303857531
5998366538,5998366538,5998366538,3159476037,3215842667,3296249526,5998366538,5998366538,5998366538,3159476037,3276326071,3301225990
5990471916,5990471916,5990471916,3154212956,3213211127,3290986444,5990471916,5990471916,5990471916,3154212956,3273694530,3298594449
5982577294,5982577294,5982577294,3129708304,3194081097,3263906021,5982577294,5982577294,5982577294,3129708304,3241295255,3258133240
5974682671,5974682671,5974682671,3162107578,3223737290,3288354904,5974682671,5974682671,5974682671,3162107578,3268431449,3293331368
5899285566,5899285566,5899285566,3167370660,3226368830,3293617985,5899285566,5899285566,5899285566,3167370660,3271062989,3295962909
5901917106,5901917106,5901917106,3156844497,3218474208,3285723363,5901917106,5901917106,5901917106,3156844497,3265799908,3290699827
