con-par,,rand-par,,cont-min,,rand-min,
19485.32601,19292.54987,27728.38893,27698.74519,26186.81744,26186.81744,17425.95129,17864.63848
19254.62912,19486.59898,26795.29711,27314.0558,22569.24118,22569.24118,22595.1254,21793.40165
19173.8221,19279.34366,31963.96566,31527.58924,28580.29323,28580.29323,18927.08825,20260.95608
21022.36722,20857.83222,28477.18165,28551.43697,22649.71325,22649.71325,20552.74715,20068.45352
18140.14046,18000.58157,32396.07865,30884.13746,33291.17489,33291.1749,24389.0027,23630.12655
20867.77975,20716.10176,30466.67182,30314.31969,38002.4213,38002.4213,19314.77617,19128.77999
18930.83219,18660.51336,27802.87513,27783.26401,35019.79971,35019.79971,17626.75418,18539.48958
22046.73456,22069.06747,35566.0397,35643.592,28307.66151,28307.66151,26824.27337,26008.26385
21964.70746,22248.09273,30502.94768,30775.75222,30997.55468,30997.55468,21933.4222,21358.01936
21824.28046,21831.00104,28855.55183,31739.95567,42327.1338,42327.1338,16258.40224,18915.22067
580946.656,780731.8537,234636.533,2736426.333,710076.2553,710076.2553,157101.2744,191643.2044
499227.855,496711.2237,226071.945,2603040.797,720963.4279,720963.4279,102459.6792,2293919.418
611655.5276,612001.2559,223843.6226,2710680.1,730958.1666,730958.1666,133714.7799,222913.5154
703684.1197,816349.3191,235124.4583,2748530.721,686833.2858,686833.2858,105233.9272,2945365.68
739227.7851,724741.4969,235769.826,2694984.525,645427.2791,645427.2791,159159.6574,376137.3372
679720.0486,562461.5879,267841.2856,2651616.399,604523.432,604523.432,139325.9445,204622.0412
527691.2243,628937.5793,280797.4516,2694523.196,605420.0984,605420.0984,160854.9453,1895127.843
727264.3934,906143.7105,244453.481,2566539.429,645427.2791,645427.2791,122260.0984,1419217.064
572422.6009,625869.1094,293365.2626,2664149.819,633897.656,633897.656,278855.6095,265636.9558
596388.4927,633143.9694,217119.8794,2701665.357,744788.7887,744788.7887,186513.6424,1446803.949
610550.4399,744825.3951,237602.3849,2664613.545,614263.4453,614263.4453,273459.2242,243702.5118
690111.8898,783762.0627,245582.9597,2766902.899,744788.7887,744788.7887,214920.8164,284267.9359
701732.3201,659238.7418,325831.7108,2676239.853,391711.9014,391711.9014,492341.2435,2651514.177
540682.4013,567412.8481,304647.884,2738970.867,718967.4604,718967.4604,145333.5163,389599.2799
611616.4143,599521.6824,245334.2906,2753030.789,775892.9559,775892.9559,126712.1871,998458.8713
640084.3266,716605.4019,246201.8187,2595909.6,715314.7661,715314.7661,123707.549,1505096.225
661830.9687,702556.5505,307153.0905,2752506.19,541809.0627,541809.0627,219477.3989,1490461.812
603990.9638,481726.3342,223562.2096,2755176.691,575628.7732,575628.7732,134653.0962,341445.8981
599879.5979,516133.7512,257389.5675,2722208.468,529382.5772,529382.5772,201570.6803,364965.5755
641486.0232,658166.8215,239431.9876,5146812.083,632622.6867,632622.6867,119306.2509,906554.3807
659706.1426,622750.4804,320745.9591,2643662.519,686763.2283,686763.2283,233999.9616,3195288.433
662125.4249,478396.462,282862.3973,2748084.283,685939.1075,685939.1075,209058.4886,254282.8027
599171.1652,603681.4761,249796.1715,2756179.142,688386.5038,688386.5038,202290.7987,246537.8993
627359.5958,633828.3484,307446.0666,2693060.572,685939.1075,685939.1075,158895.908,906366.2787
551832.1399,624621.0887,283253.8646,2784131.965,757428.7291,757428.7291,222648.7816,2853343.39
601168.3894,571325.2661,295516.6899,2374619.36,783230.4762,783230.4762,298999.3345,435725.7238
648904.6187,645802.764,314080.4406,2688674.813,784042.114,784042.114,422687.935,474438.0401
591687.6865,555053.4258,311805.3282,2654543.241,770948.8523,770948.8523,178493.7811,1472120.661
631174.6649,700813.3606,293603.8649,2543482.615,565231.5168,565231.5168,276345.8267,814746.1396
675495.7052,701066.2316,235079.817,2646792.293,660625.3334,660625.3334,202910.3549,229939.9791
666711.5316,681710.4892,260446.5587,2728215.132,627874.5469,627874.5469,517929.2909,446530.8209
511403.0108,530547.881,256407.9979,2714526.031,617369.7663,617369.7663,328589.7311,1839260.461
684192.4793,612702.634,268467.969,2529571.089,616013.6758,616013.6758,276891.2996,443874.8556
698813.6552,628176.7811,313942.9055,2574699.675,618174.1781,618174.1781,278155.2777,1189656.143
698233.7636,683382.3269,306815.6741,2508287.613,579534.4601,579534.4601,313419.6935,787299.8326
663883.6606,670606.1054,307807.3452,2729978.771,571820.0369,571820.0369,328625.2719,488031.9531
558741.9516,822026.2667,260822.7162,5218870.52,560339.6143,560339.6143,242833.1176,891030.4937
717246.3784,704421.027,265731.4915,2601930.68,560339.6143,560339.6143,242106.5086,885412.0839
700711.4388,690986.6093,320601.3872,2693154.608,600851.4426,600851.4426,152078.7122,253218.3138
705865.0534,713077.858,366157.7482,2447993.074,600851.4426,600851.4426,475062.2711,543651.7537
684131.4809,656554.8005,290423.1075,2472332.298,600851.4426,600851.4426,285765.1942,456103.9984
702178.4034,680408.2642,352531.2079,2646678.759,398851.8568,398851.8568,330079.4431,410032.7227
664877.4517,802522.2096,341556.1119,2502379.962,738424.0355,738424.0355,284684.181,512492.6759
536114.8888,516833.7603,330305.2821,2464333.32,738424.0355,738424.0355,310198.243,758525.7442
532653.5175,606843.649,344717.8538,2642821.25,738424.0355,738424.0355,529625.9125,543705.4765
666079.7057,594559.8481,329626.1368,2428722.87,738424.0355,738424.0355,512347.5991,886792.9046
539603.4688,577080.9536,358558.0037,2548388.829,561892.8323,561892.8323,570656.7002,550583.5974
471008.1548,620907.1808,291830.7846,2705956.436,561892.8323,561892.8323,172874.9674,260979.4328
583938.8086,711972.7226,325304.4866,2566972.204,312406.8021,312406.8021,313109.4088,660944.3763
795429.127,677707.1975,314019.5299,2369395.854,538096.4551,538096.4551,509914.1328,1114558.814
674979.0733,622738.1552,283380.399,2816241.786,601663.0804,601663.0804,119688.4833,1123818.091
485171.9789,488025.5994,229345.7333,2564997.82,601663.0804,601663.0804,150761.3831,349247.9427
643264.8619,541888.8851,292891.6278,2592382.533,601663.0804,601663.0804,105771.4194,2026657.475
683115.0857,715947.3775,280553.8192,2506242.602,478192.9325,478192.9325,186951.7749,2013759.653
632615.4099,656779.6413,275244.0285,2467960.714,444915.7861,444915.7861,115076.9315,899031.6974
562114.0951,491098.2653,306059.3688,2547628.081,409636.5694,409636.5694,173672.2228,1338279.975
643152.9849,616167.185,267061.5542,2681170.292,486342.0905,486342.0905,213855.9539,2030250.092
609343.1047,600557.97,301158.9756,2570828.643,467641.6422,467641.6422,177101.5821,1353586.527
594828.9434,646773.7725,291568.5462,2464106.971,353976.4017,353976.4017,187047.7889,496845.1096
587978.0052,595214.2708,298830.1904,2484896.546,433478.7774,433478.7774,179492.0381,2075614.389
579568.5993,597683.8595,254301.4381,2283534.188,507984.1856,507984.1856,189900.05,2003112.533
548147.9902,577635.9666,328314.687,2513279.334,507984.1856,507984.1856,155761.827,1886984.821
537323.4117,528665.432,273807.4663,2582650.478,502184.0436,502184.0436,492638.2387,397893.5042
603287.0719,723264.6218,268626.959,2539616.064,436079.2729,436079.2729,118932.7322,297704.2598
699223.5793,669699.3505,279242.1934,2122776.358,417865.2853,417865.2853,413675.883,1177558.173
540018.3886,675741.3283,246733.2812,2532643.494,418761.9517,418761.9517,195091.7843,691227.2386
706587.2946,634929.1123,244436.7277,1993346.857,418846.9804,418846.9804,103961.0457,586828.3564
726187.3886,688946.6017,279741.0055,2533344.196,482026.0238,482026.0238,355464.1211,1364498.792
642141.0275,677663.8355,278044.0016,2122708.515,474956.9035,474956.9035,152465.7087,601876.4938
554473.4718,612239.3921,301158.8026,2625541.356,407250.5293,407250.5293,123004.7775,571556.6746
581123.9077,862600.0109,285761.5255,2642077.816,406913.5749,406913.5749,184290.8404,199291.9236
623902.5102,717226.0597,305758.14,2519238.807,409189.5557,409189.5557,304182.2158,596947.5559
903990.9583,688373.5767,241790.5599,2552205.442,485530.2041,485530.2041,120219.0854,1534606.06
626475.665,840015.908,263713.3547,2545103.905,488946.8124,488946.8124,123644.5545,2046994.46
549310.8592,739909.1984,314563.9413,2568910.801,493901.6674,493901.6674,110542.6833,460319.087
648746.886,748833.9739,276178.3586,2516835.397,469057.0708,469057.0708,179441.5841,5083695.311
617537.7896,647549.8717,242292.2518,2635282.357,485132.2625,485132.2625,120219.0854,185615.6227
556083.0056,583649.0679,221579.3044,2580935.455,492704.6892,492704.6892,110553.7974,192760.661
543323.4645,580572.6773,282866.1625,2583329.593,453483.3543,453483.3543,279945.0808,1532922.806
841317.0895,706728.7916,282416.1486,2682183.055,469275.4395,469275.4395,113205.1472,1865055.088
611041.4015,796282.5749,245089.403,2631291.568,452076.5156,452076.5156,212524.391,5000286.246
584562.7984,832248.861,287807.842,2631006.509,457541.5429,457541.5429,222492.282,1295215.721
595037.3443,584340.1765,319987.794,2575043.062,429945.8605,429945.8605,107382.684,159459.8365
599418.7927,632472.3165,285579.8617,2565980.77,427510.9474,427510.9474,217509.1121,325113.0908
818117.0789,827994.2801,308484.6046,2605102.351,503294.624,503294.624,262638.3149,5330449.329
653958.4133,789487.5519,278628.5999,2585209.612,473920.2771,473920.2771,102432.8009,452972.1158
648692.2425,724494.2684,258381.3003,2168994.651,473920.2771,473920.2771,185590.6561,246307.5456
578360.7871,715464.6904,291781.6097,2340712.071,512171.3019,512171.3019,200553.7559,5341029.334
636150.3575,723208.9586,299841.7341,2566422.989,514714.9834,514714.9834,100479.8984,5159686.589
620645.8855,652649.9956,264318.9012,2539297.984,512922.9372,512922.9372,198261.1981,2027263.354
690970.5376,675028.9974,287143.3934,2752050.856,596583.1141,596583.1141,175214.0278,971711.7783
684938.7347,684152.3803,352661.078,2613325.71,522582.7391,522582.7391,258750.1838,1617343.119
749181.7454,707624.9235,347909.5473,2700932.474,530203.4772,530203.4772,122611.4783,2699364.29
614656.0969,648413.4654,283012.5202,2647830.887,602524.2626,602524.2626,158413.1634,1913770.553
726225.8118,706877.2272,282973.4057,2633509.373,595019.155,595019.155,415784.8082,3856858.682
725186.988,689827.9779,281985.1789,2607703.028,594041.3048,594041.3048,272609.0211,2050272.864
661579.2116,801758.9873,290227.6498,2524715.891,478250.2714,478250.2714,118930.1985,1497683.116
745886.779,714844.0119,253140.2404,2628192.838,482007.6756,482007.6756,402452.5191,2752988.137
701030.6945,749560.4377,330227.0637,3037194.241,504811.0575,504811.0575,633943.2348,918112.8377
638667.0207,741985.5237,277560.1934,2977086.255,505622.6953,505622.6953,166238.0132,1681538.959
760280.5778,711227.1907,277902.5237,2977709.984,505254.7699,505254.7699,161240.1766,3393678.554
700375.0144,721772.811,360131.9296,2483587.772,474064.2563,474064.2563,150769.5452,2762607.125
664530.1023,646127.4239,317143.6391,2962343.386,525207.4493,525207.4493,232918.7761,4469993.545
593854.3646,562493.7568,297424.9717,2072937.964,527727.3912,527727.3912,220142.5874,247526.3936
602674.6426,578213.6339,282887.2794,2619637.512,502276.9036,502276.9036,208318.7658,238629.7535
607439.4321,653223.2374,350667.7075,2609941.201,528721.5893,528721.5893,230234.9062,2075366.609
545404.9493,540727.1963,345750.4251,2572601.335,478250.2714,478250.2714,367806.2291,2471126.551
603276.5203,509590.1887,298687.7836,2762536.297,475003.7205,475003.7205,203295.0723,1555416.766
592096.6665,640792.2679,327119.7935,2592056.633,459077.8318,459077.8318,202437.3167,311143.0377
612220.0802,663670.5806,331975.4886,2549797.655,459077.8318,459077.8318,345979.0045,647550.7369
647919.6673,616346.225,245654.9379,2537255.572,340172.9065,340172.9065,137192.5568,2760172.212
639837.4846,545077.3769,324781.2255,2705564.807,488801.5617,488801.5617,196419.0448,1961270.211
786819.5499,661336.4747,321063.3959,2654955.99,500390.6331,500390.6331,442779.39,446133.7489
642287.6916,640511.7303,378448.7132,2492141.031,662608.4436,662608.4436,395453.1648,1866059.052
775796.979,713369.3709,370373.5397,2569638.556,625106.4456,625106.4456,461889.7571,1722878.593
610560.4636,540855.0601,321356.9645,2586952.503,488993.3012,488993.3012,437950.6669,2607372.187
774915.1435,710358.0226,310393.0848,2627462.09,530284.8518,530284.8518,300298.7934,824355.6677
773822.2243,680715.5888,310318.9482,2539427.502,623425.7241,623425.7241,144776.6579,1869584.183
769579.7264,689143.349,354035.3619,2549588.996,620249.2307,620249.2307,362795.3397,1828719.548
712073.0907,585163.2936,345861.7131,2641363.146,530444.323,530444.323,469843.3076,2868782.581
585079.1291,673417.9209,351973.0181,2037957.143,497961.6283,497961.6283,374876.2162,2779176.797
629398.1529,736233.9641,391428.2716,2552221.634,497961.6283,497961.6283,439454.0087,1479681.198
525050.1391,578244.6676,329707.4415,2412074.871,492692.0322,492692.0322,454218.4975,2576409.448
668772.4078,726151.2656,352468.5969,2512900.253,497419.3683,497419.3683,430445.4899,2360606.793
594717.3649,748603.331,359207.9594,2466072.302,537752.7127,537752.7127,563694.557,2939645.566
508984.6897,538699.9152,382587.7717,2624759.634,415913.6271,415913.6271,666147.8455,1551782.332
617001.3443,569124.702,346098.0974,2665476.196,407133.018,407133.018,341554.1137,831280.3949
667178.3994,825644.2774,286924.9382,2455571.961,684307.2981,684307.2981,398036.8871,450419.3591
630958.3178,618811.3427,339670.0412,2387105.93,639277.3248,639277.3248,344252.4011,1977851.873
818011.6876,569622.7954,300274.5599,2683326.976,409698.6896,409698.6896,115023.9709,1119158.834
726055.7702,655035.9785,289987.5056,2519668.393,409728.931,409728.931,226392.9302,1934902.575
728096.5908,647739.0266,372102.044,2514817.92,639683.1436,639683.1436,167259.2884,250626.276
750653.9338,775778.4698,258085.4389,2444207.739,424295.6691,424295.6691,120490.0781,721201.8261
677766.7454,545230.7608,365051.2041,2475306.262,407133.018,407133.018,190997.7592,447278.2866
613798.3291,647073.3128,311946.1229,2659202.189,411560.89,411560.89,153522.3557,1932204.929
676063.5038,752563.4333,284041.3913,2491729.152,407133.018,407133.018,159163.9285,274582.5856
755278.7402,582270.3496,284202.5681,2418829.027,466054.4267,466054.4267,221826.212,833681.8031
515591.3237,481611.4497,274416.3872,3015507.104,492404.9379,492404.9379,135804.7452,567925.6903
613312.3948,644793.4378,270055.3832,2294334.639,447412.9011,447412.9011,126584.419,675954.2288
640689.4437,648859.3251,268146.5691,2557823.253,525050.1176,525050.1176,115846.5435,676521.8921
551596.01,578836.2864,304106.6036,2556065.781,457964.1914,457964.1914,94426.10048,557165.5824
578162.7244,580224.4428,293372.8961,2543080.649,440615.5419,440615.5419,109045.5395,250524.6575
585933.4054,589542.2937,263515.9921,2678181.519,430350.9014,430350.9014,107745.9885,172050.8852
623215.2879,682283.6105,292435.9659,2552375.819,687553.8489,687553.8489,203507.8095,1101033.58
688395.7906,623771.7242,306277.7499,2510167.048,453456.9825,453456.9825,134898.6217,131652.0708
616795.4383,626774.6729,260765.6226,2573713.14,452645.3448,452645.3448,104587.2583,1820595.421
648274.8627,623810.2194,257888.9012,2553476.055,450723.6897,450723.6897,153988.7511,432151.5786
622218.6155,622218.6155,282140.739,2551767.751,508011.2298,508011.2298,123465.6362,758455.5469
605342.2143,555081.049,267710.8954,2161958.714,554801.5705,554801.5705,105354.431,951961.1707
534206.6917,565548.9078,242805.2734,2541936.343,517356.6809,517356.6809,193551.329,263887.3756
656153.1506,615521.9529,296546.9879,2386522.659,599643.3,599643.3,278348.2292,2616922.95
566218.2953,596248.865,268760.3214,2629019.467,524419.4773,524419.4773,138188.1775,1183587.66
691652.5161,726843.0095,304776.9006,2597873.644,527865.8397,527865.8397,144358.3304,321109.9883
596360.3459,625892.9649,316045.0578,2481072.339,598278.5095,598278.5095,113877.6901,266757.5779
713605.6891,638823.9489,238209.1704,2530444.131,598831.6623,598831.6623,143453.3612,218833.0679
701680.4813,719555.2833,257439.2133,2397460.267,600713.4226,600713.4226,159931.8779,213894.4726
683528.033,680371.8995,263648.1617,2642576.414,489346.9239,489346.9239,123972.732,800682.3314
768982.6728,643215.1964,299907.8252,3014835.604,488842.8193,488842.8193,129295.3437,822123.5737
795062.1222,742500.4886,239013.2326,2547143.815,613299.9209,613299.9209,124972.9634,551948.0027
690687.1239,703975.2271,275060.5805,2817519.12,613299.9209,613299.9209,52123.33909,172847.8906
737710.5317,780792.2765,248535.1863,2569035.68,531585.9469,531585.9469,120529.2114,1066994.481
691008.8362,716122.2928,253667.3704,2551472.234,342311.0812,342311.0812,141173.375,250524.6575
609342.6152,656193.1374,288371.2782,2499946.397,566357.292,566357.292,214345.7286,250524.6575
564224.6076,580378.2971,279104.9925,2445081.734,649385.0184,649385.0184,240006.1481,1816860.74
578625.4444,581598.688,270021.0268,2681779.228,584916.7411,584916.7411,198951.8088,1854749.699
674846.6407,643546.5958,291820.3419,2397965.09,635417.1198,635417.1198,193479.0516,5573051.723
498216.4747,594365.6427,335783.35,2661481.489,484563.8532,484563.8532,106039.2805,5567994.162
513503.7175,457328.9774,299147.2476,2536527.628,488216.2229,488216.2229,34261.97641,108270.6898
726842.6768,657777.7692,337094.124,2566268.185,360953.8376,360953.8376,127424.267,1822426.022
610074.0935,760863.3635,290756.0746,2562722.426,364116.2191,364116.2191,226013.067,2128012.85
726027.1596,719866.6751,281559.1677,2452724.171,513457.5588,513457.5588,135720.4351,1316260.527
540684.677,719791.6097,285792.3589,5361031.485,512240.1022,512240.1022,150482.2894,653401.1866
848750.176,764423.7553,296603.6435,2588626.607,516449.0236,516449.0236,177837.4254,584221.8458
628017.2784,669738.6962,290933.6939,2398963.725,511834.2834,511834.2834,161876.5991,757653.023
669579.2329,621637.4372,366718.7212,2493142.324,512240.1023,512240.1023,201923.9488,208539.1161
551313.9217,638838.6111,265929.0399,2438990.901,519045.6734,519045.6734,103309.9663,314725.7104
721639.9509,761567.5887,345703.2785,2375852.848,526602.75,526602.75,114491.8645,247963.2528
767538.6506,678308.2663,295174.1065,5095719.67,477339.6805,477339.6805,177813.6343,235643.0382
768686.4054,715077.5826,351492.3925,2603459.072,408420.532,408420.532,230709.2161,450974.3139
944072.742,602078.3952,283583.0945,2543035.618,525854.3253,525854.3253,184204.0569,282391.7465
572130.7598,588055.5322,288386.4627,5172561.525,503411.9046,503411.9046,206126.6453,964173.742
545160.4922,582946.0862,259385.7593,2664830.104,503273.6048,503273.6048,259998.83,265228.4031
576225.448,536758.1177,270368.3896,2077583.562,474288.5211,474288.5211,116750.3715,213671.5171
683366.4561,661266.4187,271913.96,2553889.068,451589.4785,451589.4785,192994.7864,1435732.577
667592.8816,654781.2321,305229.2752,5163110.485,492265.8273,492265.8273,138990.1756,212588.7025
656553.6327,518266.2064,302058.5834,2586634.197,407427.2463,407427.2463,115012.0785,391489.8537
617422.656,585798.1483,280477.0585,2575691.657,425050.9124,425050.9124,128697.8503,505543.9114
659617.6651,760070.8116,274821.5642,2419266.731,485456.0576,485456.0576,195759.1297,899963.2651
537400.7507,594244.4277,314440.9257,2354668.73,473795.8203,473795.8203,246251.9399,751360.4341
545888.4052,586348.5217,276141.8666,2376195.455,488971.3287,488971.3287,115881.2484,266540.2948
688106.2938,615228.2728,244974.1185,2630006.328,523835.6201,523835.6201,133509.8033,1216818.118
699175.944,584865.5894,270382.9433,2686963.37,476112.8474,476112.8474,286077.0542,416958.3529
668017.5759,672241.7936,271208.6831,5403244.879,541462.9385,541462.9385,167765.8703,932744.2549
651758.3281,526073.7986,308031.8509,2548037.553,436798.6183,436798.6183,122092.5744,3770748.696
611554.1858,570511.2136,282703.6766,5077131.194,437695.2847,437695.2847,213428.973,1055722.203
729103.7776,688898.1923,283831.7253,2586647.174,436351.9758,436351.9758,116331.7952,170360.7014
779007.1046,679482.6397,273325.9776,2512457.158,444531.4493,444531.4493,144294.2377,343176.8967
468856.0693,505125.3259,298182.1566,2518960.618,440242.1183,440242.1183,197394.6082,880476.1048
607418.7874,604779.1912,311314.2457,5099544.24,496083.7116,496083.7116,145341.1036,1365286.649
601481.4793,623610.596,258489.176,2487038.744,495272.0739,495272.0739,141356.8424,2138666.78
616929.6061,638595.1832,236342.3071,2518811.813,585753.1673,585753.1673,116684.1363,1270610.526
544159.5381,593599.1726,266730.4994,2452284.212,591434.6313,591434.6313,123465.6362,4889460.875
639640.408,584532.2224,240320.4635,2632724.018,592246.269,592246.269,101885.4908,1054921.37
719341.0011,631826.8612,246864.3173,2534464.814,498442.2611,498442.2611,194289.6545,301457.2886
659781.7055,654328.7147,267458.7549,2651007.06,503948.9073,503948.9073,191557.0224,4665393.407
614770.4002,656593.1812,270781.5038,5265079.784,414878.459,414878.459,263351.3255,270527.7826
715172.666,654834.3655,259008.31,2221644.15,414321.9074,414321.9074,120641.7333,588748.9906
716580.579,573998.5531,333104.9142,2930746.866,519612.1306,519612.1306,179441.5841,865246.9868
632850.6191,571893.0539,250650.2852,2691431.155,515521.9646,515521.9646,123465.6362,962443.9539
580133.5292,628204.3167,247390.8728,5260754.888,524481.9569,524481.9569,169909.7155,374826.1603
655645.428,714434.5939,408929.816,5237557.304,594937.1186,594937.1186,123700.9262,192745.7538
611658.409,595095.5067,267095.1218,2531231.193,521078.0864,521078.0864,168843.9145,4723401.444
671196.2649,751738.5025,282644.7653,5256142.384,526618.5512,526618.5512,137202.2306,4064546.808
638150.3843,621027.9931,242978.6121,5160716.054,597116.4256,597116.4256,117336.7697,833854.3748
725632.0064,666807.9595,302037.2009,5359176.764,596560.394,596560.394,78090.35609,551803.3198
725310.8592,683866.8547,255558.315,5382790.017,597372.0317,597372.0317,219003.5663,1785304.524
723158.7691,580548.2669,353153.6009,2376175.591,501688.812,501688.812,130270.8676,238432.4782
730873.8053,731447.1183,234673.7722,2452709.366,499728.3559,499728.3559,309697.5062,1811849.028
743422.9039,780019.8245,283497.1363,5124900.002,535371.7771,535371.7771,112172.7656,815186.7074
730750.0974,717670.1907,270002.8893,5202475.147,566827.3377,566827.3377,166385.554,1952958.991
635457.0498,633929.8387,207048.5734,2675766.794,565204.0623,565204.0623,109817.475,1007111.016
706739.9011,718367.0192,230969.2525,2694723.35,370609.3208,370609.3208,124235.5832,1872006.313
557843.2132,936233.184,266253.6525,2559567.438,513067.5056,513067.5056,110668.8149,733820.1436
564714.787,529558.1003,248128.9152,2583772.906,601727.7595,601727.7595,109199.2065,339534.2604
522810.6983,484959.8506,278723.4943,2442217.489,607612.2041,607612.2041,99550.82915,1505504.829
697800.4187,664690.9861,227818.7074,2700394.065,681807.2538,681807.2538,190062.4433,617462.2041
481340.7509,665060.5204,274601.3964,2555468.898,461143.1404,461143.1404,193495.3097,2420929.079
416178.5192,583370.8414,252774.4224,2491972.743,460331.5027,460331.5027,117005.3154,324024.8865
684736.967,699288.0598,257867.741,2735969.816,366145.3134,366145.3134,339907.1562,1345869.852
696020.5092,713234.4062,254622.5758,2318221.996,375479.1471,375479.1471,113910.7497,2098018.933
695544.1152,768776.8816,223120.8942,2366666.321,526443.7623,526443.7623,102489.706,277107.8724
689804.2886,658362.4106,293326.8936,2681282.824,536935.7335,536935.7335,50826.33748,494201.3946
569433.0137,693854.3535,239063.6781,2438232.187,536464.2107,536464.2107,128505.5663,567437.9535
638760.9917,748602.3272,235372.4125,5120583.399,430042.7354,430042.7354,139385.4227,1678210.753
672066.8881,702951.8741,219166.5004,2684854.746,495195.7102,495195.7102,102532.2978,1282479.773
562625.6983,614517.0227,254489.7678,2559297.423,514410.8507,514410.8507,99877.89824,1089040.648
725643.1683,760351.7079,230726.8801,2506312.233,527924.1555,527924.1555,140938.6407,3496878.655
657756.5721,749615.4461,263679.2067,2640440.828,480992.0502,480992.0502,113487.2564,1726229.652
715940.2539,845392.5734,241448.5057,2640213.386,455855.0603,455855.0603,104476.2479,1143384.096
615059.5071,644058.4247,265933.2406,1956866.168,525559.2997,525559.2997,106656.075,1755662.517
533190.8734,613598.7739,251903.923,2517647.547,432387.5228,432387.5228,113725.9837,767584.74
621279.658,510437.6613,267921.5445,2660776.826,432387.5228,432387.5228,113647.4879,412195.1607
571466.5299,490419.7482,290821.2525,2588061.511,391135.9292,391135.9292,175647.8526,433071.5861
731942.0709,690624.4502,220999.3921,2661277.679,390903.102,390903.102,144952.7074,1210729.865
697775.7768,763967.4621,279423.6082,2636236.035,302634.5909,302634.591,203473.2233,1462020.655
627884.3344,791509.1974,200757.4467,2680065.453,497224.8045,497224.8045,102663.8767,2709623.601
634162.4383,883154.3653,221897.1953,2374941.457,497224.8045,497224.8045,73719.97413,505715.053
667140.2708,716135.7787,319517.8467,2555908.056,458638.3082,458638.3082,309142.1389,341899.9739
590624.6188,605109.1341,297250.1226,2664625.477,443512.5875,443512.5875,99245.90919,500759.9899
596850.9943,882481.6354,323682.1062,2359315.362,497224.8045,497224.8045,294426.8997,902086.8124
647102.2425,689035.6674,319027.5646,2417478.815,497431.9284,497431.9284,294535.7574,305136.281
610513.3652,631007.5378,288393.3996,2626827.853,468038.6276,468038.6276,204784.0989,690015.1717
721466.8961,639296.0784,304333.5131,5138165.966,458266.1941,458266.1941,309048.5325,1008172.602
578791.2806,551226.3826,307657.1792,2428789.373,530501.9509,530501.9509,183651.436,797530.7595
639259.3465,586766.2216,325401.2972,2454701.71,532936.864,532936.864,205490.9299,678858.8833
700376.9072,638374.0386,265254.9421,2593766.001,527959.0608,527959.0608,232264.668,1773281.471
598961.9795,647158.9824,287009.7373,2729433.654,479931.2728,479931.2728,227273.1694,2572990.881
549869.3417,556406.2204,335170.0018,2595406.892,483989.4613,483989.4613,133414.0965,500843.9261
562352.2353,614609.9936,276496.8007,2548728.8,341011.2223,341011.2223,122844.7224,346975.1489
634436.0145,841669.3534,298701.4025,2545296.303,482209.5068,482209.5068,131533.5588,480161.4579
679998.943,636517.519,298030.858,2518244.075,558503.452,558503.452,156771.0117,511666.6516
572082.8061,592199.0148,243601.4939,2711452.075,528878.6754,528878.6754,104685.8855,583311.5809
485739.9256,525295.4465,213521.0062,2452440.694,558503.452,558503.452,129467.8904,583311.5809
629993.234,572717.5887,262291.0945,2684248.552,473151.5382,473151.5382,214922.2356,354172.2211
599379.5165,840467.2435,334751.4443,5120027.524,532936.864,532936.864,289039.1621,1617775.736
686888.6484,678849.5829,349844.2363,2434352.969,455831.281,455831.281,142770.0055,139622.9103
684902.1343,633081.2706,306183.7639,2562927.818,532936.864,532936.864,179667.3169,2145262.914
765616.9276,662626.4583,261077.372,2488187.693,537669.4087,537669.4087,96220.34053,4127977.03
635667.7293,671048.4229,322032.2185,2346182.273,531176.3069,531176.3069,49788.04263,364107.5788
621051.2553,755688.7264,382738.918,2708281.979,536857.7709,536857.7709,169187.8943,223014.7533
617780.1688,663810.3497,321131.9921,2492968.018,530874.8466,530874.8466,160719.8074,205024.5287
592650.9426,553819.4227,333320.0722,2191478.504,456027.611,456027.611,174534.0538,553551.6116
616209.0285,632040.0544,376803.3945,2526477.494,450752.1081,450752.1081,201073.6617,1490988.639
591745.8666,640427.2506,371763.0285,2368715.506,531616.2756,531616.2756,136670.1832,750412.5207
727796.6815,705015.8991,378146.7791,2727723.318,532092.161,532092.161,109544.9248,609515.9356
728903.7248,713783.2613,364287.6984,2501088.719,531280.5232,531280.5232,366628.431,929542.19
682701.6051,564204.5683,377279.5408,2593782.008,488770.0658,488770.0658,163006.6821,841123.3918
674032.7113,685801.1198,359894.4755,2682971.822,487401.8765,487401.8765,131486.809,623624.5067
687286.508,608088.5776,400681.2146,2643816.095,558677.1965,558677.1965,197375.9888,877086.6229
640358.9039,666811.0903,311177.8889,2673431.465,584595.351,584595.351,177275.6236,876274.9852
635205.3282,675841.2045,460719.5936,2503053.794,553933.9963,553933.9963,267948.06,1428812.785
637194.606,627002.9122,352418.3573,2120104.43,353159.1099,353159.1099,167751.6264,1697272.009
550905.3343,543503.1378,263954.2047,2476969.523,524675.6913,524675.6913,102492.4601,2249176.525
487685.2135,452658.7922,258847.8888,5132759.75,558677.1965,558677.1965,142551.5823,223601.9951
