con-par,,,rand-par,,,cont-min,,,rand-min,,
7192.306336,7174.657442,6624.940407,16250.79304,15190.32975,17395.74486,7486.430964,7486.430964,7486.430964,13355.85622,13555.91324,13417.65083
8162.687156,7770.531589,5996.935271,12807.91751,13241.52095,12653.52366,8070.780235,8070.780235,8070.780235,15080.75083,15079.9767,15080.41771
6934.770602,7560.817502,6557.986606,12398.11498,13654.24903,12694.76106,8086.501396,8086.501396,8086.501396,17272.77101,17262.4031,17043.83741
6315.692658,6190.238864,6248.837453,10351.70262,10650.09854,11435.87455,6877.867887,6877.867887,6877.867887,11844.93661,11844.9366,11844.93658
6373.419714,6346.170431,6442.290061,18420.88686,18176.67421,17401.95176,6771.148844,6771.148844,6771.148844,15111.94862,14792.23706,14586.53962
6443.221129,6368.757589,6505.297641,17319.94365,19251.63613,17621.91941,7394.219951,7394.219951,7394.219951,17059.31971,17480.08314,17526.84453
6050.075764,6069.339615,5939.419908,14560.13675,14885.93431,15388.91519,7385.96765,7385.96765,7385.96765,17910.25267,17749.78397,18406.83845
6331.55756,6489.580497,6291.178136,9275.529067,9276.153311,9275.550914,6450.46358,6450.46358,6450.46358,9275.529064,9275.529052,9275.529069
6187.491329,6587.451752,6522.891647,19538.81305,14971.90441,13685.39386,6961.859502,6961.859502,6961.859502,16088.75432,16980.64849,16252.8925
5852.78146,6288.537855,6308.049475,13296.81339,13087.49674,13045.44704,6525.742712,6525.742712,6525.742712,13369.70772,13687.24557,13440.32832
6086.297184,6069.113007,6189.825909,18205.55476,22300.24727,22580.71346,6638.241067,6638.241067,6638.241067,17804.61336,17690.28102,17724.17646
5233.653379,4346.683655,4484.123448,17162.36446,16409.92113,16662.61575,10384.77304,10384.77304,10384.77304,21503.24993,22383.67071,21369.62493
5199.756666,4296.042742,4408.915521,18729.46895,17925.28073,19482.10858,9123.343038,9123.343038,9123.343038,15561.30619,15759.69597,15539.13551
7322.126948,8872.924018,8726.5284,15161.02129,15581.05996,14340.73819,10425.49081,10425.49081,10425.49081,13908.00187,14429.92861,14042.15294
6698.136405,7752.544397,7738.288085,17927.47155,16155.63342,20201.47292,10323.26477,10323.26477,10323.26477,18477.91506,18626.05104,18331.13956
6754.299782,6824.359101,6766.977676,13403.29938,13501.64131,14944.01246,17213.55712,17213.55712,17213.55712,16700.60206,17036.04142,16656.88755
6694.185977,6888.037999,6744.769796,14076.79434,14274.81878,15067.03142,17870.85715,17870.85715,17870.85715,14561.14031,14940.03488,14629.3939
15433.72236,13443.37071,13856.80991,13166.43754,14935.35549,14117.70558,12071.97403,12071.97403,12071.97403,16479.52806,16730.76887,16553.25785
16563.60658,14571.83304,14580.78247,14796.47401,15158.31459,13451.98918,12177.542,12177.542,12177.542,14658.17202,14774.68049,14690.83069
8768.008985,8626.495131,8625.608511,12188.10448,13117.53306,12946.68522,9676.850359,9676.850359,9676.850359,15166.32456,15126.75004,15091.15066
8689.846069,8392.562048,8566.741613,12810.88611,12073.68138,13164.32039,10132.78958,10132.78958,10132.78958,15080.76871,15480.23462,15175.62763
9022.562853,9320.328298,10035.23472,11123.75528,11679.5085,12398.28784,9619.69306,9619.69306,9619.69306,15080.70661,15124.31289,15149.50885
9252.869177,9123.574292,10708.30941,11015.99673,10765.76512,11712.53837,9743.744611,9743.744611,9743.744611,15080.70659,15312.68407,15214.81875
8830.905158,8640.994041,8637.179653,15278.97185,14537.16643,15617.75386,11836.44292,11836.44292,11836.44292,16118.23789,16289.88946,16240.85747
8799.85859,8795.266924,9084.648352,14773.92268,13958.08398,15499.03154,10249.69485,10249.69485,10249.69485,23491.38551,21630.33415,23321.6174
7511.808861,7737.108119,7636.854477,10945.77772,10892.79841,11672.95415,8906.283726,8906.283726,8906.283726,15080.70533,15255.54477,15141.82993
7548.146727,7807.234683,7884.683208,13975.43805,13595.41044,14157.07983,9119.586892,9119.586892,9119.586892,16303.7914,16525.02998,16697.51383
9398.357786,11541.19017,8728.616558,16439.20473,16240.54625,17190.72046,9535.027241,9535.027241,9535.027241,21434.72736,21308.11279,21173.52603
9608.108297,11017.68835,9115.452498,11292.23084,11579.39757,12235.03152,9874.660045,9874.660045,9874.660045,15080.77078,15452.73636,15237.90332
10775.60985,10206.46205,10257.63155,13200.12092,17965.08117,14184.19594,10150.09387,10150.09387,10150.09387,15331.15571,15038.95345,14932.18483
11082.24188,10422.90823,11428.5394,16718.35736,15828.09162,16125.80167,9910.873199,9910.873199,9910.873199,12785.47134,12886.79476,13327.43331
9064.901737,8845.965693,8645.641588,16529.33142,15919.94385,16170.50428,9686.525313,9686.525313,9686.525313,16319.64413,16101.90945,15978.47349
9110.588506,8892.421075,8560.522813,17654.27708,17205.72475,18053.3021,9823.284837,9823.284837,9823.284837,15572.62317,15501.31435,15329.30034
7627.7035,7800.585712,7666.256791,16744.54437,16953.20445,17011.38372,9444.302815,9444.302815,9444.302815,15557.21293,15470.4863,15422.85638
7548.253744,7736.881585,7653.934666,14736.76918,17311.33442,18465.50154,9261.630519,9261.630519,9261.630519,18282.95479,19721.83224,19814.96129
8068.004731,7990.794116,7924.297007,16206.094,15898.75897,17088.92497,10376.70388,10376.70388,10376.70388,12699.83516,12819.17927,12685.90608
8115.231972,8065.906073,7984.426583,16280.12565,16562.15748,15910.72374,10595.37084,10595.37084,10595.37084,16814.14622,16362.14885,16354.37983
9322.270631,9001.786543,9253.433191,18638.84458,15817.83371,16379.94158,9893.353585,9893.353585,9893.353585,18741.75439,21065.10908,20196.04492
9614.739748,8991.579171,9224.313253,13978.60372,14329.35474,14902.18854,9935.82468,9935.82468,9935.82468,15711.89911,15649.69686,15681.70257
8610.219659,8991.635284,9140.906206,15338.57194,14813.53483,14717.44111,9370.24911,9370.24911,9370.24911,16114.26913,16537.90542,16834.21983
8576.113441,8863.907849,9482.236478,14575.3497,13576.0095,14715.0025,8541.051169,8541.051169,8541.051169,15223.70144,15119.29119,15040.68731
7537.764326,7654.362909,7630.405004,13748.7138,13693.88717,19247.93343,9195.980304,9195.980304,9195.980304,15102.45635,15327.84006,15550.58811
7563.585104,7658.587344,7637.561196,16406.96409,15713.08073,15396.79126,9331.858044,9331.858044,9331.858044,15275.77956,15359.25913,15156.66955
10250.73881,10226.43849,12992.03731,17051.90504,17106.14304,16840.41888,12668.62344,12668.62344,12668.62344,15080.76862,15080.80137,15080.76938
10785.67663,10523.58584,11675.17932,15592.84592,15532.26567,16775.8656,12081.73813,12081.73813,12081.73813,17110.75196,17463.29933,17116.55879
9324.938604,9110.244145,9275.377956,17851.6639,17131.21732,17842.89523,13467.85217,13467.85217,13467.85217,16937.12948,17112.68239,16863.90811
9271.760059,9178.159723,9113.806157,19419.43323,21332.03103,20304.06575,13555.2811,13555.2811,13555.2811,16189.30334,15556.49362,15421.13658
6108.780208,6709.836677,6045.223343,19424.6165,20187.13117,19794.61604,11460.27642,11460.27642,11460.27642,17921.7372,18074.66736,17892.6212
5944.712537,6208.643561,6355.605896,18822.75166,18310.54807,19245.56943,10569.04963,10569.04963,10569.04963,18406.66747,17731.54578,18179.24884
6414.786673,5927.92231,6672.153542,17309.20072,15576.70616,16005.68844,8586.52645,8586.52645,8586.52645,18856.72104,17068.5173,17334.78674
5402.255471,5767.308367,6216.958065,19869.06606,17686.16321,19738.54015,9041.763571,9041.763571,9041.763571,17086.35469,17311.5976,17241.70224
6399.46923,6069.505067,6954.007353,14540.64021,14835.93159,13839.70308,7236.935281,7236.935281,7236.935281,15080.77353,15167.64572,15178.34586
6125.78563,5594.668391,7180.192502,16536.26656,15709.96191,16026.91946,6862.909575,6862.909575,6862.909575,14924.6358,15577.84929,15253.18914
6128.697453,5921.071439,6912.28028,16444.26107,14607.61218,16260.6871,7854.631692,7854.631692,7854.631692,17317.17053,17014.94744,17051.37155
5527.13431,5458.609033,6199.289478,16025.00544,15524.87361,19961.378,7686.491707,7686.491707,7686.491707,16141.7605,16649.49257,16224.11669
6122.374093,6496.132668,6059.355138,19619.96892,18094.60499,19557.89395,6698.38669,6698.38669,6698.38669,19265.26598,19182.76311,19065.83773
6114.288272,6042.930929,6095.549863,18738.73364,17161.0804,18359.93015,6921.238114,6921.238114,6921.238114,18111.15962,18686.05025,18430.41097
6021.069089,5766.486642,7384.566074,18855.28838,19074.86685,20179.93917,6806.63137,6806.63137,6806.63137,16659.96538,17023.05632,16642.28887
5797.790085,5682.183719,5985.761096,12570.05116,11656.4212,12773.57104,6685.502377,6685.502377,6685.502377,15080.75084,15292.13109,15167.98242
6561.909741,6648.53806,7366.419898,18388.10925,18011.76589,19933.59231,7212.735525,7212.735525,7212.735525,16052.92197,16779.11081,16618.67035
6946.273063,6948.442238,6838.178216,18666.96487,19016.26122,17866.34812,7344.354441,7344.354441,7344.354441,14643.13411,14981.79002,14714.40191
6511.327628,6362.962688,6281.988212,18038.64033,14444.63954,14572.55263,7656.678222,7656.678222,7656.678222,19320.63539,18853.91229,18993.9153
6648.920698,6415.784771,6460.775097,14918.1301,13933.34214,15457.82818,7616.629121,7616.629121,7616.629121,17269.40313,16872.1035,16605.55079
6144.026283,6375.891276,6426.28922,16162.89407,15570.39491,15909.80642,6963.303691,6963.303691,6963.303691,17120.01247,17139.75214,17331.85456
6499.778239,6485.992008,6584.323055,18336.27935,20067.49214,17131.25278,7708.575071,7708.575071,7708.575071,15506.42003,15713.4552,15754.42944
5988.879463,5870.298683,5887.333171,18105.96386,17315.05807,16706.86634,7098.384924,7098.384924,7098.384924,17864.49662,17535.86835,17447.16701
6148.339858,5647.521197,6162.497874,17996.75915,17421.71005,16380.63235,7407.708758,7407.708758,7407.708758,15756.99663,15510.60365,15319.51581
6392.534287,6266.091635,6439.398381,17238.72847,19453.84063,18849.16187,6870.261841,6870.261841,6870.261841,15080.70656,15192.04608,15149.26359
6517.300645,6128.38009,6684.210681,14051.23427,13684.9413,17112.38711,7203.951563,7203.951563,7203.951563,16053.70777,16180.33715,16496.43155
6424.696242,6286.033245,6390.83509,19758.59674,18209.64281,18986.27606,6938.070249,6938.070249,6938.070249,17295.93194,17469.19439,17317.97156
6518.768827,5918.924551,6078.677463,17015.7722,16485.87419,16979.89807,6972.59324,6972.59324,6972.59324,16386.7463,16600.74505,16447.57461
6550.293628,6560.175239,6351.211324,18764.31409,19516.74182,18023.79683,7062.145456,7062.145456,7062.145456,13529.64076,13529.51518,13529.50711
6402.052857,6255.668989,6347.864398,15683.72261,15686.89955,15237.84743,6612.549581,6612.549581,6612.549581,17365.61422,17085.42383,17638.67651
6092.690814,5652.539091,6182.782442,19828.80617,17723.32939,18460.22172,6112.497534,6112.497534,6112.497534,16310.39821,16419.42349,16559.16021
6190.646258,5712.936567,6074.219958,18032.20565,17709.90434,18261.26023,6166.566465,6166.566465,6166.566465,18417.33822,17415.19716,18361.89598
7278.911995,5876.870828,7893.724628,17712.75714,16680.09026,16692.57814,13187.21295,13187.21295,13187.21295,16959.0932,16006.37151,15898.04132
7611.868943,5638.547781,7327.072926,16040.28696,15471.38609,14899.83224,12729.81368,12729.81368,12729.81368,14228.48983,14417.89942,14588.7723
9124.567399,9089.350291,8845.345056,16613.39577,16886.27629,21247.03339,10157.69668,10157.69668,10157.69668,15282.76076,15190.9663,15265.814
8541.407892,10423.37219,10534.4772,22341.26392,17981.62038,18818.83302,10147.31575,10147.31575,10147.31575,19309.52821,18021.62602,18559.26332
12783.04934,11502.92442,11689.33176,21425.19372,17607.14134,16932.89273,9127.821551,9127.821551,9127.821551,19488.24831,19751.74158,19716.01295
12951.55279,11166.55762,10598.21194,16340.85864,16146.64657,15889.46779,9222.601716,9222.601716,9222.601716,15817.25241,16068.35474,16071.01507
8140.917246,8114.729187,7858.971578,19669.767,18834.55227,17760.65996,8300.958888,8300.958888,8300.958888,16313.36975,17373.16213,16681.89029
8133.380362,7909.74868,7826.314771,21378.3945,21525.74087,22864.00214,7982.562073,7982.562073,7982.562073,19352.53417,19589.4441,19355.84275
9520.476414,9249.022444,9340.725738,15678.39772,15576.2901,15669.12734,11266.11678,11266.11678,11266.11678,15363.17145,16528.22684,15426.73656
9206.793145,8806.47505,8918.535576,12134.50036,12979.30268,19803.61681,10747.5285,10747.5285,10747.5285,15473.64591,15878.57245,15576.45969
9108.762061,8776.809379,9218.553932,14789.34587,16051.95878,14780.44978,10312.36633,10312.36633,10312.36633,15701.77869,15977.34781,15666.25747
9102.259957,8850.425512,8963.810856,16116.90678,16939.85149,16400.09072,10156.1744,10156.1744,10156.1744,13727.03708,13867.96203,13804.55828
8250.214128,8225.846598,8216.51261,21434.90182,14830.04422,15506.08772,10625.20109,10625.20109,10625.20109,14376.23266,14891.01389,14432.88767
8270.844993,8276.488808,8173.542327,17520.24418,15996.42204,17384.08258,9777.875574,9777.875574,9777.875574,14300.53323,14588.53222,14392.93425
8372.938617,8139.660171,8225.188022,14834.9895,14184.16934,16118.22906,10018.35619,10018.35619,10018.35619,15417.23895,16012.72203,15179.89685
8842.595932,7992.760895,8262.731724,16770.77297,18922.27614,17780.80749,10085.10341,10085.10341,10085.10341,15230.35576,15843.0655,15962.2577
8759.426693,8942.070865,9287.190353,10321.33517,10878.49188,11933.76354,10402.57748,10402.57748,10402.57748,15080.77698,15080.50961,15080.51942
8462.295167,8672.250065,8937.205344,17607.56936,15586.16184,16013.11684,10249.47269,10249.47269,10249.47269,15514.42759,16117.00147,15360.77626
8441.538508,8732.222501,8255.465803,14810.92728,14533.39335,14599.40707,10404.85447,10404.85447,10404.85447,15581.37587,15705.47471,15563.95741
8693.622233,8757.865482,8374.88477,16573.36569,15068.03424,15850.86864,10555.42177,10555.42177,10555.42177,15438.82578,15530.40377,15480.99531
8930.294858,8489.155137,8784.249118,15415.33189,14818.84918,16222.05417,10241.13572,10241.13572,10241.13572,17310.17372,17399.63562,17210.58832
8926.540319,8476.630554,8615.894144,16749.445,17138.66103,17001.8638,9861.392834,9861.392834,9861.392834,17237.33197,17268.55606,17373.66313
7670.518835,7579.971621,7873.944194,16779.94831,14644.70613,16279.80841,10022.06492,10022.06492,10022.06492,17180.94771,17013.05853,16873.17658
7879.909954,7735.690171,7850.829234,17676.16042,17851.6632,17059.09612,10137.94584,10137.94584,10137.94584,16830.01858,15546.30552,15611.14575
8124.078652,7728.955848,7932.067481,16431.79864,16639.66463,18013.41841,10473.59598,10473.59599,10473.59599,15202.60362,15254.34683,15083.36123
8066.711235,7800.550282,7888.7707,13298.00042,12663.61623,13306.48241,10170.8664,10170.8664,10170.8664,14917.42826,15024.39219,14817.51682
8969.875,8946.11714,8612.838087,11407.36965,11569.44585,11954.11798,10805.20235,10805.20235,10805.20235,15080.77154,15124.63562,15081.41304
8674.183815,8884.421556,8682.328863,15571.94382,15661.37482,16556.50368,10483.4967,10483.4967,10483.4967,16835.33104,16427.00476,16251.76395
8890.569982,9055.264258,8963.299827,18314.22059,13057.72535,13581.43002,9912.065051,9912.065051,9912.065051,13928.85493,14232.16202,14039.54964
8629.159271,8815.184245,9044.946958,14761.90395,15147.50387,15534.88977,9272.669927,9272.669927,9272.669927,15112.27019,15688.80157,15058.23797
7820.9481,7530.348008,7524.782597,9994.362773,10436.41525,11817.77752,9896.319376,9896.319376,9896.319376,15080.70667,15301.36915,15133.84682
7938.233964,7476.200668,7501.912298,14208.16509,16495.57074,15174.64376,9924.394602,9924.394602,9924.394602,14911.05229,15381.75326,15249.53954
2441.155744,2517.735127,2397.861551,3097126.43,2648089.404,2733489.72,2452.393255,2452.393255,2452.393255,34591.30633,205440.7329,377586.9185
1387197.556,1546318.741,1695696.157,2565161.373,2583836.32,2324096.063,2196959.45,2196959.45,2196959.45,159459.8365,159514.745,159459.8365
2044.500228,2355.305386,2460.929632,2639367.762,2613726.432,2633272.2,2452.111025,2452.111025,2452.111025,25010.17673,193878.0713,159459.8365
2212548.079,1986635.412,1676189.929,2654457.468,2649572.595,2676397.015,2285916.153,2285916.153,2285916.153,159459.8365,159459.8365,170760.1813
2597.22934,2366.956127,2452.111025,2593275.216,2639692.405,2374077.488,2355.398833,2355.398833,2355.398833,139353.4801,159459.8365,432544.7342
2171659.196,1730438.811,981176.858,1652748.004,1406151.271,1187313.343,1586399.021,1586399.021,1586399.021,139353.4801,159459.8365,133273.4084
2424.257983,2450.870348,2335.145335,3036536.795,2641014.715,2755523.922,2356.055577,2356.055577,2356.055577,97699.4602,159096.532,101445.3549
1931792.911,1724836.902,1692033.017,2629961.778,2621417.009,2637162.471,1585602.863,1585602.863,1585602.863,139353.4801,139353.4801,150252.6151
2354.948976,2355.867067,2576.707937,1384121.097,719134.6993,584377.2572,2337.418743,2337.418743,2337.418743,13558.78314,19341.66631,55264.20363
1921108.02,2065913.232,1687605.332,1220132.215,819855.3354,731632.6755,2053677.289,2053677.289,2053677.289,13558.78314,13558.78315,13848.88022
2895.234921,2356.477234,2355.92338,228993.8213,688310.2957,229173.2942,2571.520282,2571.520282,2571.520282,15112.00115,15113.58638,15115.17161
1216203.895,1260330.732,1695441.497,1681164.788,1322872.881,1788093.946,1412769.21,1412769.21,1412769.21,34591.30633,517292.341,381527.2975
2703.225108,2698.490384,2516.578449,2671926.865,2724920.67,2634082.564,2752.420315,2752.420315,2752.420315,721443.559,721360.9453,721360.9453
1873465.78,1981749.674,1731995.265,3538383.09,2584950.416,2610559.088,1731995.265,1731995.265,1731995.265,24851.65374,96676.92952,43094.17765
2044.500228,2267.009973,2402.440397,2488318.284,2586984.326,2526800.854,2575.411567,2575.411567,2575.411567,18824.20635,147710.9028,47983.32865
1731995.265,1968331.679,2178052.189,2484402.105,2622957.959,2541159.466,1731995.265,1731995.265,1731995.265,23298.43573,119261.5106,96076.18476
2356.134171,2368.269803,2356.134171,2524505.843,2537932.953,2316610.91,2451.848173,2451.848173,2451.848173,139353.4801,1040949.66,1915981.408
1414422.334,1973434.782,2629091.265,677345.6311,690768.1201,678805.2776,1623080.676,1623080.676,1623080.676,15112.00115,44167.7007,15695.36576
2355.365226,2452.168203,2540.736455,718033.8525,698512.7455,2897737.761,2451.863072,2451.863072,2451.863072,15112.00115,113725.9837,29553.28397
2188014.763,1949371.05,2628037.493,1226237.707,1358674.905,3550511.952,1724700.3,1724700.3,1724700.3,15112.00115,377931.2713,60705.62275
2452.087119,2451.541378,2482.042221,2621521.841,2650121.881,2555603.884,2140.071441,2140.071441,2140.071441,139353.4801,142259.9161,139353.4801
2195379.671,2087802.821,1718162.624,556304.5561,718362.7186,647236.9514,682674.4198,682674.4198,682674.4198,1052228.536,1207613.788,1207613.788
2314.756976,2447.731731,2327.192943,2535252.844,2608348.174,2641990.779,2452.681359,2452.681359,2452.681359,340950.5701,378394.1325,379017.3502
2195038.503,2103229.673,1712800.4,2581256.942,2646636.036,2644656.587,682674.4198,682674.4198,682674.4198,1315225.573,2098072.951,1905685.959
2356.523488,2356.523488,2356.523488,2548283.16,2390725.118,2301151.222,2356.523488,2356.523488,2356.523488,111743.7572,131123.5045,111743.7571
1919764.163,2045077.814,1675444.108,2610449.464,2595747.501,2594773.055,374783.145,374783.145,374783.145,121920.2749,276915.4221,121920.2749
1498.631949,1498.483032,1498.483032,848251.735,1023660.147,1203453.171,1498.631949,1498.631949,1498.631949,66437.73267,136196.8531,85584.41387
2609275.081,2612612.941,2612851.36,2417882.118,2583758.824,2303369.347,21644.24077,21644.24077,21644.24077,54327.32282,116105.7912,44531.00521
1053.674316,1053.674316,1053.674316,2522480.26,2536898.844,3241657.246,1053.674316,1053.674316,1053.674316,15112.00115,369892.8928,225430.0308
2306251.266,2112127.721,2112127.721,2581183.455,2628914.001,2564475.601,156822.0441,156822.0441,156822.0441,23822.64862,173505.5224,57208.20732
1497.986332,1497.986332,1497.986332,2600266.865,2573676.725,2561353.452,1497.986332,1497.986332,1497.986332,30190.01583,151412.9477,69265.93636
3484546.233,3402397.229,3580373.262,2597351.924,2549123.12,2543408.734,99272.01446,99272.01446,99272.01446,24851.65374,134378.2275,72351.78484
1581.526255,1499.183155,1499.135068,2510534.977,2385229.097,2273699.094,1476.972203,1476.972203,1476.972203,111743.7572,192626.49,131124.9237
2504763.579,2031726.859,1726687.828,2612848.675,2632572.8,2565920.266,1368833.412,1368833.412,1368833.412,159459.8365,196755.5913,159459.8365
1604.387537,1538.01956,1600.318801,1181088.88,782334.1574,1246115.255,2730.667866,2730.667866,2730.667866,25764.42617,126985.8133,115575.8395
1651188.298,2005415.105,2484507.2,1659571.34,1362848.137,1425467.214,3127686.957,3127686.957,3127686.957,65036.04382,2066703.564,95319.5869
1644.120632,1499.081814,1498.663542,1245383.453,1301070.955,1320863.421,2350.381525,2350.381525,2350.381525,232846.7042,372881.4754,219992.0144
1726688.457,1726687.823,2535488.519,2567384.84,2590563.019,2623206.09,2991641.581,2991641.581,2991641.581,26729.08464,102459.6792,50665.4442
1477.053646,1498.964434,1498.777061,2544498.284,2388361.672,2328810.293,1477.107746,1477.107746,1477.107746,15112.00115,516885.9042,139353.4801
1272647.102,1576495.415,3454892.647,1349016.087,1465227.466,1272818.793,2979966.098,2979966.098,2979966.098,159459.8365,159459.8365,159459.8365
1875.878634,1875.878634,1875.878634,2461922.336,2333129.299,2283880.257,1875.878634,1875.878634,1875.878634,56416.2526,159459.8365,54476.43038
1726688.055,2112124.147,3557661.892,720869.1402,1120221.775,2274516.552,3148523.419,3148523.419,3148523.419,18807.81591,18807.81591,18807.8159
1799.917748,1799.917748,1799.917748,1418758.169,1127861.954,726454.7537,2895.234921,2895.234921,2895.234921,15112.00115,192421.7485,192421.7486
2191711.035,2436803.625,2275690.075,1243176.598,1248201.562,1069071.844,3116964.88,3116964.88,3116964.88,139353.4801,159096.532,139353.4801
1614.270482,1477.408103,1915.904631,1254900.004,1329607.573,1261501.335,2347.884313,2347.884313,2347.884313,1298329.801,1307255.898,1490317.448
2677135.116,2360684.236,1719930.024,1263238.408,1269307.718,1266488.531,465076.3419,465076.3419,465076.3419,44234.47168,179441.5841,47648.9401
1605.227823,1601.019382,1601.019382,1315833.749,1363596.856,1238234.47,1499.583236,1499.583236,1499.583236,2939544.147,2940457.204,2939545.732
2706811.732,2120384.765,1847118.851,2483171.434,2480856.171,2302467.095,462641.4287,462641.4287,462641.4287,152432.4422,184759.7436,152432.4422
1498.137384,1498.482637,1498.482637,2445110.385,1800972.879,2205276.423,2112.714544,2112.714544,2112.714544,744467.8923,1254477.051,1254477.113
1937126.095,1993296.243,1936670.963,1279017.739,3661464.351,1286938.979,3035885.868,3035885.868,3035885.868,131123.5045,131208.3648,131123.5045
2351.250195,2351.250195,2351.250195,1658845.234,967876.4937,847419.4363,2731.041843,2731.041843,2731.041843,15112.00115,177600.5125,63450.03932
758512.6067,1977488.518,1690102.132,1270325.68,965968.4386,1253128.513,3042378.249,3042378.249,3042378.249,1120369.315,1259114.093,1259115.254
2732.142397,2732.142397,2732.142397,2034428.259,1983929.534,1392755.868,2432.015831,2432.015831,2432.015831,27455.69364,260317.9316,51188.8678
2194878.681,2113444.6,1726688.329,2606997.001,2610853.275,2588630.832,468322.8928,468322.8928,468322.8928,56868.00905,86490.91009,57620.58675
1582.406009,1477.085309,1477.085309,1428142.77,1400330.243,2909326.366,1499.262899,1499.262899,1499.262899,15112.00115,15215.00554,15113.58638
2195301.1,2128346.037,1685166.989,1296529.544,1264927.755,1415351.492,3073321.426,3073321.426,3073321.426,1109852.225,1248597.003,1248598.163
1999.087166,1999.087166,1999.087166,3063907.166,2454885.814,2486989.55,2284.81565,2284.81565,2284.81565,292245.5274,467881.0607,242429.9856
2549942.67,2483282.354,2526711.489,2604639.591,2269025.407,2255136.679,1737188.786,1737188.786,1737188.786,139353.4801,186058.3639,159459.8365
1053.674316,1053.674316,1053.674316,1305433.777,2262190.687,1593385.103,1053.674316,1053.674316,1053.674316,1492630.197,1533686.691,1520153.803
2554667.445,2471438.743,2541953.887,750934.2582,673853.4154,949066.2505,1662713.452,1662713.452,1662713.452,922137.4692,1283849.067,1306946.888
2356.301431,2357.268404,2357.268404,1428456.655,1428758.976,3545495.676,2479.646737,2479.646737,2479.646737,18807.81591,123059.3907,26771.34086
1886899.982,2065491.098,1676193.034,1238941.749,929951.3966,844168.2483,1927808.781,1927808.781,1927808.781,133949.3257,158608.2419,159487.2281
2355.980418,2356.24892,2356.24892,1313047.133,1700483.853,1654578.511,2696.211035,2696.211035,2696.211035,15112.00115,105719.5487,23388.93303
1872096.267,2080920.932,2004184.244,3064767.62,2590535.314,2109242.002,1955504.678,1955504.678,1955504.678,24851.65374,201361.4475,1477328.074
2582.207306,2512.913218,2650.008715,2670196.942,2924919.447,2549974.951,2479.49552,2479.49552,2479.49552,724606.077,902000.8531,724607.496
1026258.091,2199582.572,1830344.056,1308468.748,1424061.697,1318800.879,872943.3223,872943.3223,872943.3223,55517.72481,173628.712,197889.0103
2499.755174,2230.799369,2356.115698,175527.6558,358593.3643,341153.3919,2452.469118,2452.469118,2452.469118,11866.86944,11866.86944,11866.86944
988134.1327,2200252.825,1669545.716,2331197.61,2549390.112,2460364.079,873397.2904,873397.2904,873397.2904,97713.69438,159459.8365,159459.8365
2575.323404,2448.405749,2575.554875,1311850.792,1416594.255,1093116.255,2469.60348,2469.60348,2469.60348,27455.69364,133023.6366,53095.50026
2280938.534,2571387.776,1510714.928,1613195.764,989084.2285,1011239.116,2261627.812,2261627.812,2261627.812,2655303.109,139063.4673,113195.556
2286.70952,2337.470897,2451.953644,1541064.899,1873709.213,1835119.462,2356.525483,2356.525483,2356.525483,159459.8365,1175725.744,159459.8365
2280926.126,3041114.566,1673199.026,1285872.898,5087995.419,1291841.001,2282139.957,2282139.957,2282139.957,1550879.304,1917216.89,1917216.89
2454.146211,2452.476,2451.679955,1516689.828,717944.255,3720283.323,2356.097718,2356.097718,2356.097718,15112.00115,103271.3169,18637.75848
2901361.696,4065239.387,1717252.608,1241095.911,1376769.215,1540727.669,1782146.678,1782146.678,1782146.678,34591.30633,222976.3557,55906.04302
2355.124406,2558.816098,2325.104422,2465224.362,2199298.596,2571182.662,2529.768132,2529.768132,2529.768132,99800.66119,359767.4829,192454.5294
2997180.437,4067519.629,2264967.632,1192537.991,1761181.886,1121391.519,1782146.678,1782146.678,1782146.678,17030.51867,122234.8,96076.18477
2390.218769,2527.997134,2527.997134,2542480.593,2756351.548,2362475.901,2355.80068,2355.80068,2355.80068,1302940.332,1262698.221,1288935.946
2294320.155,2564523.497,1676884.474,2793019.244,2564150.228,2535181.804,1782146.678,1782146.678,1782146.678,724638.8579,725005.7541,724978.9813
2529.807187,2355.875509,2529.383082,1080817.813,1393061.507,1217582.465,2356.669871,2356.669871,2356.669871,262053.2257,334545.1626,258882.9778
1840034.626,2087750.671,1673237.174,717635.9783,715679.8936,3052348.26,1782146.678,1782146.678,1782146.678,11866.86944,11866.86944,11866.86944
2424.570163,2453.030437,2453.030437,1155203.15,929055.9663,1835995.131,2336.823484,2336.823484,2336.823484,159459.8365,159459.8365,198643.2315
1298949.696,2517225.919,1687134.79,1283695.702,1374546.43,1236390.118,1809658.466,1809658.466,1809658.466,91137.92307,115337.6643,127495.4658
2452.012813,2451.814322,2543.237072,1192742.156,979617.435,2105097.225,2490.71572,2490.71572,2490.71572,141356.181,141175.5469,141445.4863
1175782.946,2500557.512,1676421.026,2462122.688,2205750.593,2243380.19,1782146.678,1782146.678,1782146.678,111743.7572,131199.2976,131123.5045
2451.975207,2393.484672,2452.167028,677904.1254,623465.3078,3292754.165,2536.584535,2536.584535,2536.584535,15112.00115,24851.65374,24851.65374
2304363.997,2189459.471,2189459.471,2359347.722,2354392.204,2364941.649,1782146.678,1782146.678,1782146.678,206005.8912,207582.3238,217726.7443
2452.482877,2451.858615,2590.87973,1042331.869,1423857.673,1323413.775,2577.100155,2577.100155,2577.100155,26729.08464,113725.9837,47983.32865
